order_id,member_id,order_date,coupon_id
36489875,A9C2EAB7-3FD7-4E73-A87A-13B6FCC4893B,2017-02-09 21:10,103
36489907,9CEEAEB8-3A43-4917-98BC-D91DD35069D9,2017-02-09 21:10,103
36489908,4AC86A6B-03FE-49C5-8E2D-A38DDD6F9FC1,2017-02-09 21:10,
36489920,E951FDE7-964E-4794-BB61-C19C4A945C2D,2017-02-09 21:11,103
36489921,4A69E4E6-8A5F-4FB0-887F-ACF6A06A864B,2017-02-09 21:11,103
36489931,D9E5F701-5CBC-4863-BDAE-215D4B4BA136,2017-02-09 21:11,103
36489942,682A04F3-2339-432B-8C38-91591A79A872,2017-02-09 21:12,103
36489946,8370109A-D9D3-42A7-91B4-8DC544FD5BFF,2017-02-09 21:11,
36489947,4B8A47FF-78CC-4C7F-875E-8A5EAA51ED69,2017-02-09 21:11,
36489969,4B8A47FF-78CC-4C7F-875E-8A5EAA51ED69,2017-02-09 21:12,103
36489978,38083A39-88E7-413C-B31B-104021E0BC24,2017-02-09 21:14,103
36489995,7C718C4F-A106-4EAD-8063-D8753BC93D10,2017-02-09 21:13,103
36490016,1193E896-6646-48D0-9B7F-FA7E580DA24D,2017-02-09 21:13,
36490039,27227662-EBF1-47E3-9B78-C31D9A85BDEE,2017-02-09 21:14,103
36490045,EFE3B1BB-FE13-4D08-89C7-16AB81F0001E,2017-02-09 21:14,
36490060,2E747D3D-66E2-45AA-992F-5A3698213E5E,2017-02-09 21:14,103
36490095,2E513417-073E-4C1D-BB0D-703F60DBFF91,2017-02-09 21:14,103
36490096,E7AF3E89-EFBB-4C18-9AC8-63D4170CC9B0,2017-02-09 21:14,
36490128,7A2D17D8-FB7E-49D5-AB33-202F13574C92,2017-02-09 21:15,
36490180,70FEE6BD-C6C1-4597-AC63-FFB1C9EDBBAE,2017-02-09 21:16,103
36490183,DEFDF798-55A7-4B66-9948-A847427B0094,2017-02-09 21:16,103
36490188,BD5D4ABD-D205-4F61-AF81-C3C103BAFEA3,2017-02-09 21:17,
36490197,B044D278-C568-4DB0-A3F2-116A9E2E6886,2017-02-09 21:18,103
36490199,4A0627A7-402C-4083-960B-A61BBDA51460,2017-02-09 21:18,103
36490207,07BDD518-66C7-487C-90A4-909327CE5AD3,2017-02-09 21:17,103
36490227,4E52EAAE-645B-4586-A78B-4F9FEBC043D9,2017-02-09 21:18,
36490253,E8DCD9DD-AF2B-4DF1-A33A-E7B8B09BAB90,2017-02-09 21:18,
36490264,9E3ED1CE-E493-470D-8C6F-E98839E5F77C,2017-02-09 21:19,103
36490274,A7AAC2F7-EB34-4F10-812F-2D09F1D87BE9,2017-02-09 21:19,
36490280,97665C1E-5CD1-49BB-99FE-1392AEAEAF88,2017-02-09 21:19,
36490289,98196804-55D3-4E1A-9714-C98343F4594F,2017-02-09 21:20,103
36490301,7130A799-1E9E-46A1-8B1E-4A07254A4553,2017-02-09 21:20,
36490304,1A22380F-B8B6-48EB-9756-C4E5BB58E3C4,2017-02-09 21:20,103
36490309,76A9A1F4-5A35-46D9-BAFA-33F561E76074,2017-02-09 21:20,103
36490329,23DDA34D-303A-4156-83E3-D936365B4641,2017-02-09 21:21,103
36490335,37775FF8-000C-48BC-9DDA-B71CD04A3BF0,2017-02-09 21:21,103
36490351,8C960C87-0B68-4046-8E19-C241509AE959,2017-02-09 21:22,103
36490354,E6AB7CCE-1448-47D5-AAC2-6060A730425B,2017-02-09 21:22,103
36490357,EB3EDDC5-20DE-4984-8F5D-7E76D194AB75,2017-02-09 21:22,103
36490389,6BA1BB79-52DD-45BF-A5FB-BF25E4D8511B,2017-02-09 21:29,103
36490391,9C9BAD25-F107-4D5C-8D1C-29478223523A,2017-02-09 21:23,
36490393,782CEAB8-DA31-49DE-917B-673AE5B7A6BB,2017-02-09 21:23,103
36490410,E5C2B6B3-E4DC-43A3-8EEA-550EF129CE29,2017-02-09 21:23,
36490420,18EB88AB-075F-4798-A256-C43C26059A11,2017-02-09 21:24,103
36490423,0A9766FC-4ED6-4AAE-AD74-702FC6AB916E,2017-02-09 21:24,
36490424,75499701-6A16-4CFC-9EE9-4123990D2EB2,2017-02-09 21:24,
36490428,E50563A8-B9C5-4F8D-9313-B1F738D91774,2017-02-09 21:24,
36490430,4398A8D6-831D-4B0B-BB0A-8440ADC5AC8D,2017-02-09 21:25,103
36490431,85D80FAB-B60F-43EC-9CB2-C3869698048B,2017-02-09 21:24,103
36490436,DB502FFB-D416-47FA-902B-081E06E691C2,2017-02-09 21:25,103
36490452,34D21811-B5E9-4029-BE93-BBDEA406151D,2017-02-09 21:25,103
36490453,5B4EA780-3367-4138-927C-894ADD1246A6,2017-02-09 21:25,103
36490467,1AC0282F-6929-44C6-9A56-E34C84020ACE,2017-02-09 21:32,103
36490481,7AE79A3C-6DEA-42E3-96F2-D25B65CC6B26,2017-02-09 21:25,
36490482,4C2259E1-00BA-4101-9C7B-3127835EA443,2017-02-09 21:26,103
36490486,C023676E-698A-4726-A779-4FA86A87D888,2017-02-09 21:26,103
36490489,DDE7B899-0EEE-4E3B-A4CA-93201691C97A,2017-02-09 21:26,
36490491,20EDA3F3-F895-4ECA-AE08-4596819B1304,2017-02-09 21:26,103
36490504,7C356BFB-01F2-4E81-813C-EA364CED22DC,2017-02-09 21:28,103
36490514,6245E9C0-BDF3-4223-B21B-88F5F72B1D39,2017-02-09 21:26,103
36490564,60B51796-5E4F-479D-AE07-81483CF7C317,2017-02-09 21:28,103
36490576,9DD8FD48-B0D5-42B1-BAF1-0DC8964A59E4,2017-02-09 21:28,103
36490600,BBF8ACD1-AE46-4CBE-97FC-70AF02F91E6C,2017-02-09 21:29,103
36490602,786003C2-6644-4D97-87C3-911B304DC067,2017-02-09 21:29,103
36490608,B773D7D7-B34E-451D-83F8-810EEA69AE65,2017-02-09 21:29,103
36490613,3F564F4C-987F-4203-B29E-672A2DB767FA,2017-02-09 21:29,103
36490619,142B2043-2F1E-4E78-8D5D-AA7BA8FA8702,2017-02-09 21:29,103
36490625,263DF26D-9C99-4CD7-B738-0A852DA4186A,2017-02-09 21:30,103
36490636,D4E82B4C-5828-4620-8AE4-CAC003A80EF5,2017-02-09 21:30,103
36490638,B2BE524F-F351-4CEA-B35D-39000F7F6BF4,2017-02-09 21:30,
36490642,A14EBB3F-E656-4941-A006-0BDE3B32CD13,2017-02-09 21:30,103
36490648,6BA1BB79-52DD-45BF-A5FB-BF25E4D8511B,2017-02-09 21:31,103
36490662,DFA2A091-91D0-44AD-8BFE-CE48FAAAD144,2017-02-09 21:31,103
36490663,2D3171F5-B3FC-4C36-9848-21D75DBA66F9,2017-02-09 21:31,103
36490672,75B8C721-0B43-4039-9DEB-0D4B3630BA03,2017-02-09 21:33,103
36490715,66138C07-2036-49A0-92E7-A0278C40DADE,2017-02-09 21:33,
36490723,EB03CC9B-A77E-43D6-B030-3393C27F026B,2017-02-09 21:33,103
36490727,392FFD27-0BD9-42C0-AC31-1AC378782F84,2017-02-09 21:33,103
36490748,EF4F9DB7-D2F7-4DAF-BA4C-425083E529F0,2017-02-09 21:34,103
36490749,7A2D17D8-FB7E-49D5-AB33-202F13574C92,2017-02-09 21:33,
36490758,616A10CC-A557-463F-A6FE-1CECD933FEDA,2017-02-09 21:34,
36490767,52D965C2-8F8C-4D29-A846-4C6978BD5FF5,2017-02-09 21:34,103
36490768,BDB00CEE-9B73-4DB9-ABF4-F3B95FBFF7C2,2017-02-09 21:34,103
36490774,7C16D707-7565-4701-9BB7-5AE0FAD4491C,2017-02-09 21:35,103
36490776,556036D0-0359-424C-BEF2-814783FF0620,2017-02-09 21:34,
36490777,CCB3433A-DFC0-4D4E-9561-58BC264C4CCF,2017-02-09 21:34,
36490809,D9A21A00-ED98-4052-A2ED-82E4368B23EC,2017-02-09 21:35,103
36490817,097C4315-12D7-4EF7-9139-681AE6E3B20F,2017-02-09 21:36,103
36490821,CF7F3FF3-5B3F-40F1-88EB-AFDD9A1F0E45,2017-02-09 21:36,103
36490824,0A987B98-470F-4337-9D11-B10C14FD4655,2017-02-09 21:36,103
36490825,9C13F745-12F4-47C4-8182-048BE4D5FA17,2017-02-09 21:36,103
36490833,DE5EBA85-39AF-440B-87D1-FA65462F1D3F,2017-02-09 21:36,103
36490840,E7AF3E89-EFBB-4C18-9AC8-63D4170CC9B0,2017-02-09 21:36,
36490843,9A35783E-D9D9-4923-A0FE-980533E94CED,2017-02-09 21:36,103
36490849,8E5DAA99-3D6E-4522-A64D-9A81B95D972D,2017-02-09 21:38,103
36490863,941A579F-93AC-4F28-ABEC-30823CF69956,2017-02-09 21:37,103
36490876,2A24369E-1EA6-472B-95AE-DEB1710DA76E,2017-02-09 21:37,
36490879,0DE2F5B0-6437-4623-B13A-5FE288BFFC52,2017-02-09 21:38,103
36490893,941A579F-93AC-4F28-ABEC-30823CF69956,2017-02-09 21:38,103
36490903,171A389E-2E42-4669-B5D5-1D588B2AD135,2017-02-09 21:38,103
36490906,7876FA7A-AB09-40C0-92A6-E651D1EC35C7,2017-02-09 21:38,
36490907,5AEEC115-463C-4499-9E3A-D6AFF6020300,2017-02-09 21:38,
36490912,7C55FAFF-FDDC-477E-8075-055243CC3BE1,2017-02-09 21:38,
36490918,F12A6E04-D3F9-45DA-AB0F-B7E7839665D9,2017-02-09 21:39,103
36490924,53CCF001-4D34-4574-87F2-8F0423433094,2017-02-09 21:39,103
36490926,F7F71177-099F-4835-BF75-5F2A0AA343A3,2017-02-09 21:39,
36490934,93DE38C9-2A12-4415-B935-5A5E12F28910,2017-02-09 21:40,103
36490941,0E0F7BF8-3599-4EED-8915-DE3FA72CDB21,2017-02-09 21:40,
36490944,18CD3A6F-E808-41C7-A8F5-B076F18D96B2,2017-02-09 21:41,103
36490958,277ABA76-0C22-4813-923D-9CD622F78E15,2017-02-09 21:40,
36490964,55A454B0-3421-4616-B5E2-743D80D4803E,2017-02-09 21:40,103
36490969,C7C25DBA-03D0-46E5-9F20-9728084A33AA,2017-02-09 21:40,
36490982,02EBAFE4-33BD-4312-9586-E71B43BDC4B4,2017-02-09 21:41,
36490983,34A1472F-15D2-4139-9506-130FC784DBD3,2017-02-09 21:41,103
36490990,461E3E9F-E295-4D6F-84BF-E0308351AD7A,2017-02-09 21:41,103
36490991,DC0D4215-1237-4472-B20E-C3D725161A15,2017-02-09 21:41,
36490992,1CA666A9-BC66-4579-A73A-15813AB2DC7A,2017-02-09 21:41,103
36491007,6040E2B5-2575-4B8E-AD95-D8551185D5A9,2017-02-09 21:42,
36491033,61388B34-7C03-47FC-B6C8-8594E0B68353,2017-02-09 21:43,103
36491041,2735DD09-92E0-48E0-9F51-A45BFB91832C,2017-02-09 21:43,103
36491042,E3B78CDE-F8E1-417A-82D4-2DA7A22FC211,2017-02-09 21:44,103
36491060,F46087BC-88D1-4E47-8627-F827F3BFCBA5,2017-02-09 21:44,103
36491067,11C35BDD-19CF-4931-98FC-503CCEBC2795,2017-02-09 21:44,103
36491084,6C0AFB3B-402F-4E8A-8847-01AD9CD5A793,2017-02-09 21:45,
36491087,17715E8B-E34B-47DC-B54A-A54C3536A22F,2017-02-09 21:45,103
36491088,1755E889-417B-4DF4-9B81-53612947CEA5,2017-02-09 21:45,103
36491091,DCC30ED3-FCC8-4468-9498-14F77C44E300,2017-02-09 21:45,103
36491092,AB0A2A08-3E4C-4A6F-9421-51B3B79AD83C,2017-02-09 21:45,
36491104,B4827823-1FFD-4600-8B51-D66C6B112410,2017-02-09 21:46,103
36491106,E1797C6B-9ECA-4F29-9266-5B917F0072EF,2017-02-09 21:46,
36491107,61C9DFF3-10F6-4D66-B4ED-C10DA35AE611,2017-02-09 21:46,103
36491115,C90C4E76-FCC2-41B0-A795-39F5C96C5CB0,2017-02-09 21:47,103
36491123,94070D7D-6482-4191-94FA-069C75D51640,2017-02-09 21:46,
36491128,268497A3-B845-4D9F-9BA7-48C7C7D0E0B7,2017-02-09 21:47,103
36491129,5250A5AA-545B-4A40-9DF1-0037AC9FF2AB,2017-02-09 21:47,103
36491131,58B39234-4580-4D54-838B-166D82A9A660,2017-02-09 21:47,103
36491141,F56E45E3-BB78-4736-A38B-549E2E44D637,2017-02-09 21:47,
36491143,24E92A45-4C76-4DDB-8AD4-32988449624F,2017-02-09 21:47,103
36491147,55A454B0-3421-4616-B5E2-743D80D4803E,2017-02-09 21:47,103
36491160,13F32C9C-2A20-43FB-87D4-D0A1F04AD67D,2017-02-09 21:48,103
36491167,8BFACBFD-6021-49AD-B398-59E842C71FF4,2017-02-09 21:50,103
36491168,8ADFC769-CCBD-4338-92BA-3032EF0FFFCC,2017-02-09 21:48,103
36491173,A6994CA9-CCF4-4AA8-A01F-677AFC0D57AC,2017-02-09 21:48,103
36491180,830B302D-26F1-4120-A851-097ED26A84A0,2017-02-09 21:48,103
36491181,EBCD0BDA-E6DA-463F-B0C9-178F0CAB4AA6,2017-02-09 21:48,103
36491182,83E64E60-CEFA-42F6-98A2-68119DB9C427,2017-02-09 21:49,103
36491187,981EF109-D821-4E5D-B86F-6235A7CADCA7,2017-02-09 21:48,103
36491209,CD969947-FEE9-42DB-BFB2-E12D92241C3C,2017-02-09 21:49,103
36491221,391930F7-34AA-4E18-A56E-4CB4B79B7020,2017-02-09 22:00,103
36491225,279D3AF0-2CCF-4CAF-ACDD-C8F31041D821,2017-02-09 21:50,103
36491226,901999C9-72DA-40EA-9585-E92F01E6A377,2017-02-09 21:50,103
36491227,0033E5E1-A950-4253-B154-2A058A49B638,2017-02-09 21:49,103
36491232,66C2B54A-1CFD-4461-87FC-BF3A5D1BE908,2017-02-09 21:53,103
36491237,F88BC449-7A41-4D7F-BA77-1BDBC398464D,2017-02-09 21:49,103
36491244,AD8BA011-722E-4F25-9C71-1997F97AD6AA,2017-02-09 21:50,103
36491249,5E420DDB-4077-4240-BD4E-9BE59FAECC0D,2017-02-09 21:50,103
36491257,83C13ABA-E7BD-4CA2-9BFE-EDE08D1751F9,2017-02-09 21:50,
36491258,25C385A0-8239-469C-B7B6-48485252AE43,2017-02-09 21:50,
36491259,AD8BA011-722E-4F25-9C71-1997F97AD6AA,2017-02-09 21:50,103
36491266,5E420DDB-4077-4240-BD4E-9BE59FAECC0D,2017-02-09 21:50,103
36491268,24E92A45-4C76-4DDB-8AD4-32988449624F,2017-02-09 21:50,103
36491276,E3817F53-9E51-4120-AB06-81228CC846A8,2017-02-09 21:51,103
36491277,AC691743-5C9D-4891-A677-B4064DDB09CF,2017-02-09 21:52,103
36491285,80B83DF9-A7F0-42C8-803D-A71D274DA454,2017-02-09 21:52,103
36491289,03094A30-AD1D-4FD3-B21A-D75CDC10B276,2017-02-09 21:51,
36491292,8FE19F63-9788-4E9A-A1E1-29D4A50C05DC,2017-02-09 21:51,103
36491297,299BCDC2-E13E-459E-8877-2956581BA85E,2017-02-09 21:51,103
36491298,5F4CA499-8FE7-40D9-84A4-496A63C84FC7,2017-02-09 21:51,103
36491300,D2D104EA-0073-44EB-83EB-705EE7F09E73,2017-02-09 21:51,103
36491302,509125BB-A541-4619-B9D0-C316AF8FE7BA,2017-02-09 21:51,103
36491315,FCD10C90-BEB7-4CAE-BD99-4F202287DF71,2017-02-09 21:52,103
36491316,55DE7067-E381-47DF-8190-CCFD2D2A1442,2017-02-09 21:52,103
36491326,8D9AFDCB-0B57-45C8-970F-127E5489D6F2,2017-02-09 21:53,103
36491336,6245E9C0-BDF3-4223-B21B-88F5F72B1D39,2017-02-09 21:53,
36491337,056ECA8E-27BA-4F13-BFAE-C324935A43BC,2017-02-09 21:53,
36491339,7F454856-E213-4FF5-9B4A-2CA5ED4F4157,2017-02-09 21:53,103
36491344,0E8547EE-0128-4809-A377-8609C3398B37,2017-02-09 21:53,103
36491346,7130A799-1E9E-46A1-8B1E-4A07254A4553,2017-02-09 21:53,103
36491366,7A2D17D8-FB7E-49D5-AB33-202F13574C92,2017-02-09 21:53,
36491368,27D90F14-2BAC-418B-B6A2-0B424B051BB6,2017-02-09 21:54,103
36491378,9A0DFB4A-C93E-4251-A994-8CD16D3F2DF8,2017-02-09 21:54,
36491385,89D995F7-DA5C-40EC-BE1C-71AAA91C8EF5,2017-02-09 21:54,
36491391,CCF1B664-A3EA-459B-9D83-1DF4BA3A8163,2017-02-09 21:54,103
36491406,EF27A3B0-E05F-4772-9E73-5B2FF9EE0A61,2017-02-09 21:55,103
36491410,E04A1267-7730-4D65-B03E-EAFB7FA1025C,2017-02-09 21:55,103
36491413,DD734537-7DC9-4B85-9290-B00E8F2A281D,2017-02-09 21:56,103
36491434,A8AC5608-B3EF-43AC-899C-71809188EE13,2017-02-09 21:56,103
36491448,677E60F2-501B-4A4B-ADD3-3618B125355F,2017-02-09 21:56,
36491453,61C9DFF3-10F6-4D66-B4ED-C10DA35AE611,2017-02-09 21:56,103
36491457,BF315CA6-973D-4F3D-B474-262767859AFE,2017-02-09 21:56,103
36491459,DC9D5CBC-CCFA-41EF-BB8A-5166E5C66CE8,2017-02-09 21:57,103
36491481,CB9460AC-24C9-4DA3-9659-96F4AAB227D2,2017-02-09 21:57,103
36491489,698D2E4B-8D85-4F80-913B-5D6CD713A995,2017-02-09 21:57,103
36491499,4A5FC059-9158-4D59-8965-90F307027A21,2017-02-09 21:58,103
36491503,DEF8EB70-D03A-4BCD-853D-D0757AD9708C,2017-02-09 21:59,103
36491511,D3F1B193-7533-4EAA-AC65-2555F4263DD8,2017-02-09 21:58,103
36491532,93943197-A5DA-48C1-8B69-DDBB57ECA555,2017-02-09 21:59,103
36491543,E478A462-6896-45BA-AFB5-6A9CD01790C9,2017-02-09 21:59,103
36491548,B3476B96-4F2A-4714-B24E-54D38FEB53CF,2017-02-09 21:59,
36491560,0D262C32-BFF9-4E28-B8BB-C094A3E1A09F,2017-02-09 22:01,103
36491569,DE14D74D-9FE1-4507-9F93-39B9BA316963,2017-02-09 22:00,
36491574,9A8962B3-4CE6-4139-B039-179DBD2BEC4F,2017-02-09 22:00,103
36491588,86F6AC4A-5B75-4419-9D76-888628D0C2C4,2017-02-09 22:01,
36491590,05BBDA01-D422-4ECA-8999-0959FA335966,2017-02-09 22:01,103
36491601,6947C0C9-A98F-43CC-B426-4B88A5F9230C,2017-02-09 22:01,103
36491610,73C01A25-9011-41E4-A4CA-D7A00F6AC42E,2017-02-09 22:01,
36491615,62E8A005-B312-40F1-B776-F6DE32385AE7,2017-02-09 22:02,103
36491616,77B444C3-41F8-4926-BF5A-AE36B6D2C058,2017-02-09 22:02,103
36491623,4A08C12C-2F47-4ABE-8FFB-44CC2119A27C,2017-02-09 22:02,103
36491633,F10C9ECA-0190-4353-812F-ABC66FD7C07B,2017-02-09 22:02,103
36491639,12D696BB-CA42-4664-B3F7-521A45A8A81E,2017-02-09 22:03,
36491642,9C9BAD25-F107-4D5C-8D1C-29478223523A,2017-02-09 22:03,
36491657,6AABB968-5416-487A-8CF9-21205760AC5B,2017-02-09 22:03,
36491667,540F8D39-12D8-47B1-B14B-9749CC17D5F4,2017-02-09 22:04,103
36491669,FF92C5AB-B1DC-4B6C-9DAC-F9BFE3D0BA2C,2017-02-09 22:04,103
36491677,B99B3F73-37D7-4015-9CE7-CE21469BBA92,2017-02-09 22:04,103
36491686,B129E642-C957-4EE2-A7CC-C356D854599A,2017-02-09 22:04,103
36491687,2362A7C5-6DD1-490E-8E31-AE7E41531D8D,2017-02-09 22:05,103
36491691,0E6C3EBD-50A4-4BA2-A6FE-31F0DCCDA0FF,2017-02-09 22:05,103
36491697,FDFBAAE2-F634-4944-B0B6-C3A4C784A0A2,2017-02-09 22:05,
36491703,B129E642-C957-4EE2-A7CC-C356D854599A,2017-02-09 22:05,103
36491708,DFCB6EB0-651B-4FB3-A7C3-920633222790,2017-02-09 22:05,103
36491727,C0884757-74DD-4497-8AC9-F1D1AD9CEDB6,2017-02-09 22:05,103
36491735,ABA27083-3A0E-4F5D-A6FF-2F7AAB99F15A,2017-02-09 22:05,
36491743,32F25F59-2EB9-4736-BFA5-C1F5589145FF,2017-02-09 22:06,
36491746,1A9FDD8B-9097-43B8-AB44-377153F8F2D9,2017-02-09 22:12,103
36491768,3CDE169D-3075-46FE-910A-FEE7A4A8BC0E,2017-02-09 22:09,103
36491779,CCDD4B69-8F31-45A6-A791-34174A681FA9,2017-02-09 22:08,103
36491780,0E4061E5-16E1-49F9-B65F-F949F8BA50E7,2017-02-09 22:07,103
36491786,2509821D-BEE9-41AE-AB59-B9B51E05ECDA,2017-02-09 22:07,
36491798,A141E2B0-9DE4-4DCD-9260-4AAC7ADD3257,2017-02-09 22:10,103
36491805,DBE64758-83FC-4D99-9236-D45B0C31A876,2017-02-09 22:08,
36491807,E1DBCB0B-9740-4F73-8A1C-0188D3EA1364,2017-02-09 22:08,103
36491814,AAF77328-87A2-46C8-8E0E-0F87C2978EAC,2017-02-09 22:08,103
36491818,5AEEC115-463C-4499-9E3A-D6AFF6020300,2017-02-09 22:08,
36491826,AEFA5AAA-738B-495C-A815-7965D9AFF2B0,2017-02-09 22:08,103
36491830,66EE59BE-3FAD-463F-8398-44D85D9EF830,2017-02-09 22:08,103
36491838,DEAFE63E-F0F1-4ECF-9B81-1CD1A0500095,2017-02-09 22:09,103
36491844,7E78E531-BB63-4041-9FFC-8014801A2C62,2017-02-09 22:09,103
36491845,BFD5F533-9F49-4AAA-94FE-47967C422B82,2017-02-09 22:09,103
36491852,B0EBD15B-4FBF-4A2E-B216-00E2EDC9FB8A,2017-02-09 22:09,103
36491861,DC0D4215-1237-4472-B20E-C3D725161A15,2017-02-09 22:09,103
36491862,4AC86A6B-03FE-49C5-8E2D-A38DDD6F9FC1,2017-02-09 22:09,
36491865,8C635369-0516-460C-8DE4-B9279B67B30F,2017-02-09 22:10,103
36491882,801636A8-5CC4-4C1C-83A5-BA3F2B94DB79,2017-02-09 22:10,103
36491884,462B5BA4-6D13-46CE-84C8-C7A0BDCF79FC,2017-02-09 22:10,103
36491886,16CE37F0-2562-491D-8960-A5D960915EF5,2017-02-09 22:11,103
36491901,09ABD15F-9571-4BCC-9A19-D59B043CB08F,2017-02-09 22:11,103
36491905,49DF8EE4-2837-4E9B-93A4-D823944F54F5,2017-02-09 22:11,103
36491910,84A10A6F-EDDC-4C58-8DF9-7CF38AD4F216,2017-02-09 22:11,103
36491923,09E0ABBB-989C-4E06-924E-7FEFE99EBA30,2017-02-09 22:11,103
36491931,7957FA37-6C18-49D5-8FE5-D27AECDC68A0,2017-02-09 22:12,
36491936,8228F19E-521B-456B-871F-E2B63B83AA60,2017-02-09 22:12,103
36491937,BDCA072B-2F8C-408D-BC93-356AB3E3BE44,2017-02-09 22:12,
36491939,E6CC46A8-4BCF-47C4-8574-F88CC4B9F97B,2017-02-09 22:12,103
36491950,E7AF3E89-EFBB-4C18-9AC8-63D4170CC9B0,2017-02-09 22:12,
36491954,CCDD4B69-8F31-45A6-A791-34174A681FA9,2017-02-09 22:13,103
36491961,77E4CFD0-9FD9-469D-86C1-AF69E3E99608,2017-02-09 22:13,103
36491968,7E78E531-BB63-4041-9FFC-8014801A2C62,2017-02-09 22:13,103
36491977,63B7F5BA-C425-4973-A416-C88585A7A64F,2017-02-09 22:13,103
36492002,D92C48EC-8399-40DD-8CDB-4FCDF1DDC11C,2017-02-09 22:14,103
36492029,F2D3EC9A-13A5-4A2D-9531-43A721EFE7DB,2017-02-09 22:15,103
36492049,ABEA8E70-2701-4446-B25F-8DDF5C2C179A,2017-02-09 22:15,
36492056,9DF18996-5D8A-41AE-B1AF-595F0F415283,2017-02-09 22:16,103
36492057,BA726DAC-F5A5-4918-AFBF-F71D4279E52D,2017-02-09 22:16,103
36492069,CA8206E5-007D-400C-9385-DF3A6F5F217A,2017-02-09 22:16,103
36492105,7A2D17D8-FB7E-49D5-AB33-202F13574C92,2017-02-09 22:17,
36492114,7D44FC8A-7B14-451D-BA6C-D37E3DAF62C0,2017-02-09 22:18,103
36492125,34CC7A34-1C22-46E0-98FB-DD6254A1218A,2017-02-09 22:18,103
36492129,279BDF88-B6C3-40D5-8EC0-D6316E748044,2017-02-09 22:18,103
36492132,74D1C04E-E5CD-45EC-AB3A-E95F4A152C24,2017-02-09 22:18,
36492143,0152C771-A931-49D3-AD29-74588CCF4B67,2017-02-09 22:18,
36492144,2FE4B780-69F5-4367-B4E9-14418F7E693F,2017-02-09 22:18,103
36492178,B315E961-90EF-4B62-9B8C-BDC56C6B3CC6,2017-02-09 22:20,103
36492181,7FF36ED5-4638-43B3-A072-24C8BA665621,2017-02-09 22:20,103
36492197,2E9CFB23-8388-4960-B567-6F95A3190EA5,2017-02-09 22:21,103
36492204,88766CB4-D32B-49EA-AF82-B84377179AD4,2017-02-09 22:21,103
36492222,09C4CE3F-DF7F-4E75-852B-52CA12B84AAE,2017-02-09 22:21,
36492244,ABEA8E70-2701-4446-B25F-8DDF5C2C179A,2017-02-09 22:22,103
36492245,2C767419-7C97-4087-A1A9-7515482F38A3,2017-02-09 22:22,103
36492251,2509821D-BEE9-41AE-AB59-B9B51E05ECDA,2017-02-09 22:22,103
36492266,672B16D2-A507-46F6-A908-D45CE2415676,2017-02-09 22:22,103
36492267,61A62D17-57BF-4092-B4C6-301427618E7D,2017-02-09 22:22,103
36492274,DDE7B899-0EEE-4E3B-A4CA-93201691C97A,2017-02-09 22:23,103
36492282,486F3B98-8DFB-48EC-B50C-0DC2A1591307,2017-02-09 22:23,103
36492284,817441E1-EDDF-4DF5-BF56-F8E88C6C64F8,2017-02-09 22:23,
36492298,75468B85-5908-44DF-B910-D38EA25045D4,2017-02-09 22:24,
36492311,DDF5B445-057C-4323-83F5-14722D199325,2017-02-09 22:24,103
36492319,486F3B98-8DFB-48EC-B50C-0DC2A1591307,2017-02-09 22:25,103
36492321,277ABA76-0C22-4813-923D-9CD622F78E15,2017-02-09 22:25,
36492334,3467C2A7-058F-474F-B696-8AF6CFBBA0B8,2017-02-09 22:26,103
36492339,4CD6FC9E-77D8-4C9C-BFD7-28F0DFCFE681,2017-02-09 22:25,103
36492363,E3F81AEC-F157-48E0-BB75-4E7C965AF332,2017-02-09 22:28,103
36492365,78269F2B-2371-4840-B5B7-21EC61F7F3F5,2017-02-09 22:27,103
36492367,94070D7D-6482-4191-94FA-069C75D51640,2017-02-09 22:26,
36492368,AE14181A-BDAF-41FA-8EA6-7B1FF16C413A,2017-02-09 22:27,103
36492380,5AEEC115-463C-4499-9E3A-D6AFF6020300,2017-02-09 22:27,103
36492383,74D1C04E-E5CD-45EC-AB3A-E95F4A152C24,2017-02-09 22:27,103
36492384,C3CCEA89-77DE-4D81-9A19-C499DBFA5753,2017-02-09 22:27,103
36492391,80B11624-E6E0-4E03-A00E-C3CEF8A6690E,2017-02-09 22:27,103
36492394,629C8EF5-BB72-45BA-A49C-1AE31304FC67,2017-02-09 22:27,
36492410,BFE38D16-05CA-42D7-961B-6D0A974CA2D0,2017-02-09 22:28,103
36492415,B386CB63-D78F-456D-8473-1C125E121EB9,2017-02-09 22:28,
36492430,8C7D1647-2379-42DC-9646-600FA25C5F60,2017-02-09 22:29,103
36492435,A1671221-6024-43A9-8942-0722B0A652C9,2017-02-09 22:29,103
36492459,D24C0E08-D008-4C1A-85B5-783F654DB1DD,2017-02-09 22:30,
36492466,CB6EF75C-4F45-4DD3-AF44-DF4ADDC18BF6,2017-02-09 22:30,103
36492477,B386CB63-D78F-456D-8473-1C125E121EB9,2017-02-09 22:30,
36492478,21766017-1504-4E96-9781-80F20836A590,2017-02-09 22:30,103
36492484,F4D24361-1BA1-49CE-999D-8AFD52DB0831,2017-02-09 22:31,103
36492505,0CEADC63-4775-4D69-8778-1E6083F55129,2017-02-09 22:32,103
36492510,950B6D52-8991-4683-867D-19B745C7ED9E,2017-02-09 22:32,103
