Review_ID,member_id,book_id,review_rating
930,3E094F02-2F5B-479F-BD7F-836CAFAFE140,131003063,4
931,3E094F02-2F5B-479F-BD7F-836CAFAFE140,160501368,5
932,3E0CAA3B-18E7-4C08-98AD-D6D5BD5B7DCF,160812646,3
933,3E0CAA3B-18E7-4C08-98AD-D6D5BD5B7DCF,170201694,4
934,3E358C40-E500-4F00-B6D0-3FB7B3F3DED0,130901975,4
935,3E358C40-E500-4F00-B6D0-3FB7B3F3DED0,170200631,5
936,3E91ACF8-3BFD-4BC7-90BB-161B3A488216,140403309,4
937,3E91ACF8-3BFD-4BC7-90BB-161B3A488216,170109176,3
938,3F564F4C-987F-4203-B29E-672A2DB767FA,170201831,4
939,3F5E4D39-B684-41CA-97E2-86F7D75A12D3,160303792,2
940,3F6FD543-5D87-4327-9FA6-D1870C3872AB,120800178,4
941,3F6FD543-5D87-4327-9FA6-D1870C3872AB,170200631,5
942,3F91820C-748A-42CC-887D-55C5DD9B1E83,120702100,4
943,40000B32-A464-4634-9CAB-5AB49CFBF318,170201127,5
944,4021540D-2846-4561-90A3-702E2B2BEFC8,120401072,5
945,4021540D-2846-4561-90A3-702E2B2BEFC8,160303792,4
946,4021540D-2846-4561-90A3-702E2B2BEFC8,160903695,5
947,4021540D-2846-4561-90A3-702E2B2BEFC8,170201831,4
948,403A07B9-C865-4E55-B357-D962488ECC87,150901380,5
949,4055EF98-D6C3-41A9-8C8A-0FDE6845835A,150901380,5
950,4055EF98-D6C3-41A9-8C8A-0FDE6845835A,170107126,1
951,4055EF98-D6C3-41A9-8C8A-0FDE6845835A,170201196,2
952,4055EF98-D6C3-41A9-8C8A-0FDE6845835A,170201696,5
953,40766A7C-B6B9-42A4-86AD-35FC2923C6A9,100200137,4
954,4077ED2A-3A98-4604-8CF8-F7B154FA82B0,160117642,5
955,4077ED2A-3A98-4604-8CF8-F7B154FA82B0,160117643,4
956,4077ED2A-3A98-4604-8CF8-F7B154FA82B0,160117644,1
957,4077ED2A-3A98-4604-8CF8-F7B154FA82B0,160117645,5
958,4077ED2A-3A98-4604-8CF8-F7B154FA82B0,160117646,5
959,4077ED2A-3A98-4604-8CF8-F7B154FA82B0,160117647,5
960,4077ED2A-3A98-4604-8CF8-F7B154FA82B0,160210619,4
961,4077ED2A-3A98-4604-8CF8-F7B154FA82B0,160602385,5
962,40F5C968-14D8-426F-AC15-093303209EA8,170201196,1
963,40F5C968-14D8-426F-AC15-093303209EA8,170202148,2
964,41B10DC6-3B28-4F3A-9101-445F5DDEBD1C,170201543,5
965,41B10DC6-3B28-4F3A-9101-445F5DDEBD1C,170201544,5
966,41D424C6-8653-4C1F-9F83-F136B12EC6E6,170201543,5
967,4290108A-23D5-47E4-B080-45C4BFA56B27,150604808,5
968,4290108A-23D5-47E4-B080-45C4BFA56B27,150901380,5
969,4290108A-23D5-47E4-B080-45C4BFA56B27,170109419,4
970,4290108A-23D5-47E4-B080-45C4BFA56B27,170201543,5
971,4290108A-23D5-47E4-B080-45C4BFA56B27,170201544,5
972,42CDB6BF-7E7C-42E8-BA10-957285F60587,140114150,4
973,42CDB6BF-7E7C-42E8-BA10-957285F60587,140114151,4
974,4340700F-F669-432E-9DA0-E2793677B95D,160303792,5
975,4355CB6D-CEBC-431E-92E3-27EF369646C1,140901559,4
976,4398A8D6-831D-4B0B-BB0A-8440ADC5AC8D,170109199,5
977,43E27FB8-160B-49C2-9873-2E23B89756F2,130901591,4
978,43E27FB8-160B-49C2-9873-2E23B89756F2,130901592,4
979,43E27FB8-160B-49C2-9873-2E23B89756F2,130901593,4
980,43E27FB8-160B-49C2-9873-2E23B89756F2,130901594,4
981,43E27FB8-160B-49C2-9873-2E23B89756F2,130901595,4
982,43E27FB8-160B-49C2-9873-2E23B89756F2,130901596,4
983,43E27FB8-160B-49C2-9873-2E23B89756F2,130901597,4
984,43E27FB8-160B-49C2-9873-2E23B89756F2,130901598,4
985,43EDD20D-6F68-4C00-AC89-5BB45C8FD611,170201895,5
986,43EDD20D-6F68-4C00-AC89-5BB45C8FD611,170201896,5
987,440C69FC-6B14-4F1A-B45D-115675741AB0,110400240,5
988,440C69FC-6B14-4F1A-B45D-115675741AB0,140703068,4
989,440C69FC-6B14-4F1A-B45D-115675741AB0,140703069,4
990,4468F07F-D261-4E86-B94B-60733FBA4476,161108491,5
991,4468F07F-D261-4E86-B94B-60733FBA4476,161208160,5
992,4468F07F-D261-4E86-B94B-60733FBA4476,161208161,5
993,448C14E5-1DA9-4FB7-A493-E75A2674FE63,170201542,5
994,448C14E5-1DA9-4FB7-A493-E75A2674FE63,170201543,5
995,448C14E5-1DA9-4FB7-A493-E75A2674FE63,170201544,5
996,44962FDE-C97D-4F81-9B40-58C2F8ACE78B,160604186,3
997,44962FDE-C97D-4F81-9B40-58C2F8ACE78B,170200740,5
998,44962FDE-C97D-4F81-9B40-58C2F8ACE78B,170200741,5
999,44AA123D-4F8D-425C-8632-ECAD25FDBCE4,161205031,5
1000,44AA123D-4F8D-425C-8632-ECAD25FDBCE4,161205032,5
1001,44D67E07-8F5C-4395-AB39-4A794C9EBE11,151005756,5
1002,44DF4330-08A1-4593-9B2A-B3285FA40A6F,140702763,4
1003,44F7FFCC-A7F6-4A06-AAAE-473EB71D6931,170108496,5
1004,45128E4D-898B-4C0F-9170-3EA7C749DBD4,170201694,4
1005,4547E60D-E1FF-4B5E-8950-3FB5DA546117,170201531,3
1006,454AD289-0311-45F3-A4CD-E9E5A1E90ADF,170108494,5
1007,454B958D-4A82-496E-B373-664E1FA8834C,170201203,5
1008,45845CC7-FA3F-4476-9E73-AFED13B70E74,120800178,4
1009,45A29C82-6599-4FE2-A865-BD94736A5E90,170104729,5
1010,45A29C82-6599-4FE2-A865-BD94736A5E90,170200676,5
1011,45A29C82-6599-4FE2-A865-BD94736A5E90,170201694,4
1012,45BB2156-BCB3-428B-93A9-9D1A24BBD296,141202232,3
1013,45BB2156-BCB3-428B-93A9-9D1A24BBD296,151000438,5
1014,45BB2156-BCB3-428B-93A9-9D1A24BBD296,160703350,5
1015,45D57717-1B4D-4DE4-832A-9D65693BB7FC,161103827,5
1016,45EE373C-A27D-43BA-A495-C17823D6932A,170104770,5
1017,45F0C1A4-B002-4F12-9F87-AC8CADBA755C,170201543,5
1018,461A9461-3787-44E7-AF1D-6D0A13377B2E,170201831,5
1019,461E3E9F-E295-4D6F-84BF-E0308351AD7A,160902821,5
1020,46312880-F4E1-4B7B-A7E2-12E3E442FA02,120800178,4
1021,466919D1-5C91-4B5C-B78E-AB3A624930BD,161205033,5
1022,46A20AB3-880C-4D72-9811-2318A0428B0C,160303792,4
1023,46A20AB3-880C-4D72-9811-2318A0428B0C,170201831,5
1024,46B05517-21C8-4625-974E-4D98A68B5C37,170201533,4
1025,46E02944-3203-42FF-8316-591239F6C070,170108848,5
1026,46E02944-3203-42FF-8316-591239F6C070,170108849,4
1027,46E02944-3203-42FF-8316-591239F6C070,170200161,3
1028,46E02944-3203-42FF-8316-591239F6C070,170200165,5
1029,46E95616-F35B-444C-B808-0B8694EFE040,170201196,1
1030,46E95616-F35B-444C-B808-0B8694EFE040,170201694,4
1031,46E95616-F35B-444C-B808-0B8694EFE040,170201916,4
1032,4715EB2E-0D29-4146-90E8-B6B111D15A88,170200626,5
1033,4717A119-E0E6-4101-A17C-5404C9E59A4F,170108221,5
1034,4717A119-E0E6-4101-A17C-5404C9E59A4F,170108495,5
1035,4738B26E-DBD7-4151-9C24-E49A28E36BAC,140901559,4
1036,4760DE1E-CCFC-4074-88C8-D836AC14EE2F,170201542,5
1037,4760DE1E-CCFC-4074-88C8-D836AC14EE2F,170201543,5
1038,4760DE1E-CCFC-4074-88C8-D836AC14EE2F,170201544,5
1039,476DC3E9-9BFB-4AD0-97EF-89F2EC2B20B9,170108225,2
1040,476DC3E9-9BFB-4AD0-97EF-89F2EC2B20B9,170108226,1
1041,476DC3E9-9BFB-4AD0-97EF-89F2EC2B20B9,170108227,5
1042,4774D1DA-5333-4430-A2C5-472BBA530717,170201127,4
1043,47BB5228-AB02-4647-A031-8844D0E34F5E,161002282,5
1044,47D5C927-BE2B-4AC6-A22B-E666FBC53747,170201203,5
1045,47D5C927-BE2B-4AC6-A22B-E666FBC53747,170201831,5
1046,47D7067D-66B6-4670-89A4-C4C6A20618DF,160303792,5
1047,47D7067D-66B6-4670-89A4-C4C6A20618DF,170201831,5
1048,47E8658A-D331-4505-99FB-113BD9F3CF00,161102379,5
1049,47E8658A-D331-4505-99FB-113BD9F3CF00,161104835,5
1050,47F93EC2-F83C-4885-A1B7-0FCB6ED4F508,170201542,4
1051,47F93EC2-F83C-4885-A1B7-0FCB6ED4F508,170201543,5
1052,47F93EC2-F83C-4885-A1B7-0FCB6ED4F508,170201544,5
1053,47F93EC2-F83C-4885-A1B7-0FCB6ED4F508,170201593,5
1054,4809CA1C-9FCB-4E75-AE38-F728C619B751,140705766,5
1055,4809CA1C-9FCB-4E75-AE38-F728C619B751,161000096,5
1056,4833D17B-E404-4445-B40F-4AAE2E9209F0,160504402,5
1057,4833D17B-E404-4445-B40F-4AAE2E9209F0,170201196,1
1058,486ADC2C-7844-4B54-AAEC-38E64C9B0443,150604808,5
1059,486F3B98-8DFB-48EC-B50C-0DC2A1591307,160303792,5
1060,486F3B98-8DFB-48EC-B50C-0DC2A1591307,170201831,3
1061,48776398-5338-42A1-95F8-1DD82740FA4B,170108226,1
1062,4877E5BB-100C-4C1D-9FD3-6DBC99D1E20B,140114161,5
1063,48869D72-CDE5-4625-8C8B-115BF3B149A2,170201694,4
1064,4898C41A-F44A-44CA-B49A-1CED8937B481,160904132,1
1065,48A26051-A869-4BCA-8EF1-5008BD35E122,151101209,5
1066,48A26051-A869-4BCA-8EF1-5008BD35E122,160305640,5
1067,48A26051-A869-4BCA-8EF1-5008BD35E122,170200489,5
1068,48C9B28E-58B2-4D62-840E-5D6F718EC6DE,130900913,5
1069,48DCC7B1-672D-47DA-B518-A6B47C079037,140703960,4
1070,48DCC7B1-672D-47DA-B518-A6B47C079037,150604808,1
1071,48DCC7B1-672D-47DA-B518-A6B47C079037,151003814,3
1072,48DCC7B1-672D-47DA-B518-A6B47C079037,160201897,5
1073,48DCC7B1-672D-47DA-B518-A6B47C079037,160404771,5
1074,48DCC7B1-672D-47DA-B518-A6B47C079037,170200118,5
1075,48FB864C-1FC6-460F-B91F-CF6E011B13A0,161001621,5
1076,491E5A9C-9369-4C33-A13A-15BD340E3304,150600755,4
1077,491E5A9C-9369-4C33-A13A-15BD340E3304,150904803,4
1078,494E2C58-F89B-462A-BDD5-63307BC1F21D,170201533,4
1079,497482EF-50D5-42A7-BE85-8401B0B29676,160303792,5
1080,497F6D4E-70D2-4B42-99F7-140C38BE5BBC,141000616,5
1081,497F6D4E-70D2-4B42-99F7-140C38BE5BBC,141000617,5
1082,4980B6DF-D4E3-4662-9A34-30A714139A4F,161205030,5
1083,4980B6DF-D4E3-4662-9A34-30A714139A4F,161205031,5
1084,4980B6DF-D4E3-4662-9A34-30A714139A4F,161205032,5
1085,4980B6DF-D4E3-4662-9A34-30A714139A4F,170201694,4
1086,49BD372F-3EC6-496D-A5B8-ACDC8C9FAD9D,170201127,5
1087,49ED77FB-F6F6-420B-8FD0-BE6CC3DF1D61,160900071,5
1088,49ED77FB-F6F6-420B-8FD0-BE6CC3DF1D61,170108350,5
1089,49ED77FB-F6F6-420B-8FD0-BE6CC3DF1D61,170201593,5
1090,49ED77FB-F6F6-420B-8FD0-BE6CC3DF1D61,170201831,5
1091,4A033A87-C1A8-473A-ABAF-BA4209592765,170201203,5
1092,4A033A87-C1A8-473A-ABAF-BA4209592765,170201831,5
1093,4A0627A7-402C-4083-960B-A61BBDA51460,170201216,5
1094,4A0627A7-402C-4083-960B-A61BBDA51460,170201543,5
1095,4A0627A7-402C-4083-960B-A61BBDA51460,170201544,5
1096,4A08C12C-2F47-4ABE-8FFB-44CC2119A27C,170201196,1
1097,4A08C12C-2F47-4ABE-8FFB-44CC2119A27C,170201872,5
1098,4A19DCB4-3FD7-469B-9447-9D1AC1770D18,161205078,1
1099,4A3AD403-7056-48FE-9BCA-5A35C60C44D4,170201831,5
1100,4A3E3A5E-2B9B-4BB1-B3FA-2301D7AACD8C,170201127,5
1101,4A5FA583-6EF0-42C4-ABE2-1A9830B553B6,140600122,5
1102,4A5FA583-6EF0-42C4-ABE2-1A9830B553B6,170201593,5
1103,4A6707EE-5896-4DAD-B569-6B974940A47C,170201696,5
1104,4A69E4E6-8A5F-4FB0-887F-ACF6A06A864B,170200631,5
1105,4A85BFC4-0894-4B07-8143-D7570333FF4D,131200573,4
1106,4AADE26F-5750-464D-9E33-705C01539C89,160306401,5
1107,4AB249DC-7940-4765-999F-5DCB4F2615B8,170201216,5
1108,4AB819BD-4827-40F2-8836-F2D84C0A7594,120401072,5
1109,4AB819BD-4827-40F2-8836-F2D84C0A7594,130400924,4
1110,4AD71047-A4D1-4CAE-A028-8862714F9DF4,170201694,4
1111,4B082C34-FBBE-4648-9236-59482D3A4512,170201694,4
1112,4B1652ED-D6E3-4914-A8A5-89E70F65EF1C,170104770,3
1113,4B2B0468-E27A-49AF-AD72-8B392E2B9AFD,170109199,5
1114,4B4C86E9-27BF-46E8-9CC8-AB1B228EDD35,170201831,5
1115,4B4DAB1B-CBEE-4DF2-AB81-0A3352238E9E,170201831,5
1116,4B8A47FF-78CC-4C7F-875E-8A5EAA51ED69,170201563,1
1117,4B8A47FF-78CC-4C7F-875E-8A5EAA51ED69,170201637,5
1118,4B8A47FF-78CC-4C7F-875E-8A5EAA51ED69,170201645,1
1119,4B8A47FF-78CC-4C7F-875E-8A5EAA51ED69,170201895,5
1120,4BDADDF3-F77F-4C64-83E9-C56C69F9F6C3,160303789,5
1121,4BDADDF3-F77F-4C64-83E9-C56C69F9F6C3,160900358,3
1122,4BDADDF3-F77F-4C64-83E9-C56C69F9F6C3,170201539,5
1123,4C21669E-0617-48D8-8FD9-954E72A8871E,160902658,4
1124,4C2259E1-00BA-4101-9C7B-3127835EA443,150603790,5
1125,4C41F37A-B462-4E83-B0BC-E61721AFAFD2,170200489,5
1126,4C5E6CD8-E9FA-44BA-9835-AA40092A40A1,160905177,5
1127,4CBFC22C-E073-445D-A6B0-38CAC993CE1F,100200126,4
1128,4CC64690-439B-4236-9693-C92469E4A3E0,170201831,5
1129,4CC81341-D7B0-4053-9472-E4AE6C18D78A,170201696,4
1130,4D03E2F3-36AA-4D59-97A6-55C5B18638A3,170107356,2
1131,4D093DCB-EE43-4FE4-BD5B-8477E40FB28E,170201694,4
1132,4D2B147E-7DC7-45B8-B8DA-D2094B75F35E,170108226,1
1133,4D322685-EE70-481A-931F-CF7E245154FA,160814056,5
1134,4D322685-EE70-481A-931F-CF7E245154FA,161002609,5
1135,4D3F99C4-E35D-4A98-B330-D7F6DBAD48C9,150404338,3
1136,4D3F99C4-E35D-4A98-B330-D7F6DBAD48C9,150404339,3
1137,4D5138BF-9EC1-41A0-8345-B68BCD07AA56,160117843,5
1138,4D5138BF-9EC1-41A0-8345-B68BCD07AA56,160117844,5
1139,4D8556E2-CAD8-44B6-8054-CC04EDB3EEE2,161200545,3
1140,4D8556E2-CAD8-44B6-8054-CC04EDB3EEE2,170100400,5
1141,4DB5F8F0-8F0E-49EF-8169-D24FF475B6E4,160812646,5
1142,4DEB1ECA-5904-4AE9-92BC-933325C02E19,160303792,5
1143,4DEF4911-C3B0-4092-A247-EE452D8DDB49,170201694,4
1144,4E1FC3D1-09B7-4B2C-8306-DCF0862995C1,161108491,5
1145,4E52EAAE-645B-4586-A78B-4F9FEBC043D9,131002659,4
1146,4E52EAAE-645B-4586-A78B-4F9FEBC043D9,131002660,5
1147,4E52EAAE-645B-4586-A78B-4F9FEBC043D9,140705771,4
1148,4E52EAAE-645B-4586-A78B-4F9FEBC043D9,140705772,4
1149,4E52EAAE-645B-4586-A78B-4F9FEBC043D9,140705773,5
1150,4E557616-19B1-4FCE-ACB1-35E217E7B753,160812646,5
1151,4E557616-19B1-4FCE-ACB1-35E217E7B753,170202148,2
1152,4E557616-19B1-4FCE-ACB1-35E217E7B753,170202157,5
1153,4E6707E9-D28F-4174-96C9-D3529EBE6526,170107689,1
1154,4F233A7B-D4C2-4B32-BB50-A8FA39EE1F94,170105888,5
1155,4F32BA9B-3771-4011-A3CA-9AFE4CEFB59E,161200548,5
1156,4F405131-3543-4133-877C-3219A1BFB808,170201831,5
1157,4F43BB1B-75D7-4BA6-AC55-A9C867AE7839,160812356,4
1158,4F43BB1B-75D7-4BA6-AC55-A9C867AE7839,160812357,5
1159,4F43BB1B-75D7-4BA6-AC55-A9C867AE7839,161000639,5
1160,4F43BB1B-75D7-4BA6-AC55-A9C867AE7839,161200554,2
1161,4F915C93-7C4A-4174-8C0D-82F6C29DAD82,170201637,5
1162,4F915C93-7C4A-4174-8C0D-82F6C29DAD82,170201895,5
1163,4F915C93-7C4A-4174-8C0D-82F6C29DAD82,170201896,5
1164,4F92A998-798C-4025-AE47-E36DCEC18493,140306424,4
1165,4F946CC1-541C-4CF3-8DC2-DBBDE60707F3,160700206,5
1166,4F946CC1-541C-4CF3-8DC2-DBBDE60707F3,160700207,5
1167,4F946CC1-541C-4CF3-8DC2-DBBDE60707F3,161202844,2
1168,4F946CC1-541C-4CF3-8DC2-DBBDE60707F3,161205749,3
1169,4F946CC1-541C-4CF3-8DC2-DBBDE60707F3,170201216,5
1170,4F946CC1-541C-4CF3-8DC2-DBBDE60707F3,170201831,5
1171,4F9E44DA-0266-46B7-9BFE-79FDC408F4D4,170201914,5
1172,4F9E44DA-0266-46B7-9BFE-79FDC408F4D4,170201915,5
1173,4FB7E9C1-7F5A-4A7B-9CD5-923287F24BC0,130500914,4
1174,4FB7E9C1-7F5A-4A7B-9CD5-923287F24BC0,150301930,5
1175,4FB7E9C1-7F5A-4A7B-9CD5-923287F24BC0,170201831,5
1176,4FD405BE-12AC-44CF-BF53-FBFD3414802B,170200489,1
1177,4FD405BE-12AC-44CF-BF53-FBFD3414802B,170201694,4
1178,4FFD599F-3BDE-4EA7-92EA-EDBBB46737D9,141100578,3
1179,4FFD599F-3BDE-4EA7-92EA-EDBBB46737D9,141100579,4
1180,4FFD599F-3BDE-4EA7-92EA-EDBBB46737D9,141100580,4
1181,4FFD599F-3BDE-4EA7-92EA-EDBBB46737D9,160117794,5
1182,5048A692-9A9E-4157-8BC7-88848257B175,170201127,5
1183,5048A692-9A9E-4157-8BC7-88848257B175,170201831,3
1184,5058B0F8-25FA-4A2C-92C3-18CA8CAD20A9,160702763,5
1185,5058B0F8-25FA-4A2C-92C3-18CA8CAD20A9,170200118,5
1186,508D69E8-83BF-4D77-AAFC-C56FEB71BD8A,161200576,5
1187,508D69E8-83BF-4D77-AAFC-C56FEB71BD8A,170108226,1
1188,508D69E8-83BF-4D77-AAFC-C56FEB71BD8A,170108227,5
1189,509125BB-A541-4619-B9D0-C316AF8FE7BA,160117413,5
1190,509125BB-A541-4619-B9D0-C316AF8FE7BA,160117414,4
1191,509125BB-A541-4619-B9D0-C316AF8FE7BA,160117415,5
1192,509125BB-A541-4619-B9D0-C316AF8FE7BA,160117416,5
1193,509125BB-A541-4619-B9D0-C316AF8FE7BA,160117417,5
1194,509125BB-A541-4619-B9D0-C316AF8FE7BA,160117418,5
1195,509125BB-A541-4619-B9D0-C316AF8FE7BA,160117419,5
1196,509125BB-A541-4619-B9D0-C316AF8FE7BA,160117420,5
1197,509125BB-A541-4619-B9D0-C316AF8FE7BA,160117421,5
1198,509E454A-1AE8-4D0A-9F6E-DD71D350D630,150800001,5
1199,50B218D2-6AC7-4413-9CFC-1E17B4ED4BAC,130900441,5
1200,50B218D2-6AC7-4413-9CFC-1E17B4ED4BAC,141100547,4
1201,50F7E616-D689-49F1-82AD-CA040932D6C6,170201694,4
1202,51464FE6-1792-4AD9-BFFB-1B03BBD92425,160815067,5
1203,51676AD8-3E3A-43AE-9372-814C629CD274,170201831,5
1204,519588DB-088B-4E65-A48B-1A7063B82E1D,160208238,4
1205,51DB89C6-06B2-4490-B58B-6923062426E8,140705906,2
1206,51FD9C7F-94AE-459F-93AA-E76A145EF1B1,120600148,4
1207,51FD9C7F-94AE-459F-93AA-E76A145EF1B1,150400888,5
1208,51FD9C7F-94AE-459F-93AA-E76A145EF1B1,160300414,5
1209,5219532B-F130-4D6E-BB9B-828A083DF722,160812646,5
1210,5249103B-622E-4B91-8FA9-C03217D848BB,161004404,5
1211,5250A5AA-545B-4A40-9DF1-0037AC9FF2AB,140705770,4
1212,5250A5AA-545B-4A40-9DF1-0037AC9FF2AB,140705771,4
1213,5261ED05-2E16-4FC4-8A80-D8BEABAEE076,160701365,5
1214,52C971AA-422E-43D4-A2A4-665ED5A41C7D,170201694,4
1215,52D965C2-8F8C-4D29-A846-4C6978BD5FF5,170201196,1
1216,52D965C2-8F8C-4D29-A846-4C6978BD5FF5,170201690,5
1217,52D965C2-8F8C-4D29-A846-4C6978BD5FF5,170201692,1
1218,530F15F7-57CC-4507-B464-F8E150812B46,160303792,5
1219,530F15F7-57CC-4507-B464-F8E150812B46,170201831,5
1220,532297C4-57AB-454F-AAD2-5E293636EC72,150601763,5
1221,532297C4-57AB-454F-AAD2-5E293636EC72,160901022,4
1222,532297C4-57AB-454F-AAD2-5E293636EC72,170201599,5
1223,533FF908-1D65-4990-A4CB-CC60DFCA2E5E,130700948,4
1224,533FF908-1D65-4990-A4CB-CC60DFCA2E5E,130700949,4
1225,533FF908-1D65-4990-A4CB-CC60DFCA2E5E,140100025,4
1226,533FF908-1D65-4990-A4CB-CC60DFCA2E5E,170201191,2
1227,53A6001E-0325-4B25-BC11-6D1FB46A74B4,141000148,4
1228,53A6001E-0325-4B25-BC11-6D1FB46A74B4,170201544,5
1229,53A9243F-6F5F-4084-B448-64E7EF2F62A4,170201831,5
1230,53B0E296-FA4A-4869-80C7-56BC8DEB731D,170201872,3
1231,53D90329-C38A-4BCD-AB70-1EE64BB55B33,170201193,5
1232,53D90329-C38A-4BCD-AB70-1EE64BB55B33,170201194,4
1233,53D90329-C38A-4BCD-AB70-1EE64BB55B33,170201195,5
1234,540D161D-1742-40B4-99D5-8698CE13879F,161108491,5
1235,540F8D39-12D8-47B1-B14B-9749CC17D5F4,170201831,5
1236,5420B139-FC0E-4A75-A275-C2B1FB2C340D,150603937,5
1237,5435D389-081B-44C5-AEEC-D01F2D3F00BB,141101155,4
1238,5435D389-081B-44C5-AEEC-D01F2D3F00BB,150301004,4
1239,543C61B6-000E-4960-A02F-2E9CAB5657F4,160703957,5
1240,543C61B6-000E-4960-A02F-2E9CAB5657F4,170108485,4
1241,543C61B6-000E-4960-A02F-2E9CAB5657F4,170108486,5
1242,543C61B6-000E-4960-A02F-2E9CAB5657F4,170108487,5
1243,545A42D9-798A-40FF-9E0C-49B34B9CCD7F,110600297,4
1244,549409E0-585D-4E0E-96F6-9D339DD28FED,170109199,5
1245,54B23D09-8C54-47C5-AEB9-91A6FA53FD71,100900210,5
1246,54B23D09-8C54-47C5-AEB9-91A6FA53FD71,100900211,4
1247,54B23D09-8C54-47C5-AEB9-91A6FA53FD71,131202354,4
1248,54B23D09-8C54-47C5-AEB9-91A6FA53FD71,141004956,5
1249,54B23D09-8C54-47C5-AEB9-91A6FA53FD71,150604808,5
1250,54B23D09-8C54-47C5-AEB9-91A6FA53FD71,151209730,5
1251,54B23D09-8C54-47C5-AEB9-91A6FA53FD71,170104773,5
1252,54ECF8CB-1432-4B08-B083-0BC5F933D67E,140602990,4
1253,550CC0BF-E26D-443E-AB1B-699A9515C6CF,170201696,4
1254,55168128-101B-4D7A-90B4-490FF9130F7D,101000055,4
1255,55267301-2E9B-4598-B40B-4F9D2E41CC25,110100296,4
1256,55267301-2E9B-4598-B40B-4F9D2E41CC25,110100297,4
1257,55267301-2E9B-4598-B40B-4F9D2E41CC25,110100298,4
1258,55267301-2E9B-4598-B40B-4F9D2E41CC25,110100299,4
1259,5528A326-A036-408A-9E17-07F809C7BD9A,170108262,5
1260,556036D0-0359-424C-BEF2-814783FF0620,160812506,3
1261,557BC019-21FC-4B77-92E0-C7C11DB99751,140702747,4
1262,5589166C-8DD6-40A5-AF06-B5A0CDC4668C,170201831,5
1263,558C6C2C-852B-4E5F-99E5-D8C832EFAEB4,170201544,5
1264,55A454B0-3421-4616-B5E2-743D80D4803E,161106033,5
1265,55A454B0-3421-4616-B5E2-743D80D4803E,170201831,5
1266,55B04EBD-D57F-41BE-9118-F8AC74CF57B0,140114156,1
1267,55C26FC0-6F33-4CF1-8BBD-E56C923B561F,170201872,5
1268,55C26FC0-6F33-4CF1-8BBD-E56C923B561F,170201876,5
1269,55DE7067-E381-47DF-8190-CCFD2D2A1442,120702364,4
1270,55DE7067-E381-47DF-8190-CCFD2D2A1442,170201542,5
1271,55DE7067-E381-47DF-8190-CCFD2D2A1442,170201543,5
1272,55DE7067-E381-47DF-8190-CCFD2D2A1442,170201544,5
1273,55DE7067-E381-47DF-8190-CCFD2D2A1442,170201831,5
1274,55DF2699-6910-4D4E-81E2-76A8552E0AD4,160303376,5
1275,560A4BF0-2222-4D3A-AD26-A9A987054674,170201127,5
1276,56206673-A20C-45EF-B572-982A9161E07B,161205078,1
1277,56206673-A20C-45EF-B572-982A9161E07B,170201831,5
1278,5630A754-9DE6-4950-8FA6-52F2EBCC0723,160902982,5
1279,5688B110-99BD-41E9-8C2F-EC9A2D16E901,160812485,5
1280,569560B6-D606-4472-BCBD-1935BB9324B5,170108491,1
1281,569560B6-D606-4472-BCBD-1935BB9324B5,170108492,5
1282,569560B6-D606-4472-BCBD-1935BB9324B5,170108494,5
1283,569B8139-B03F-4E60-BC31-505A6D7D28D3,170109047,4
1284,569B8139-B03F-4E60-BC31-505A6D7D28D3,170109049,2
1285,56EE1727-5D20-4494-BCBC-43908F81563D,160303792,5
1286,56FA4779-26BA-439D-B983-89B499F51FE4,150703329,5
1287,56FA4779-26BA-439D-B983-89B499F51FE4,170201831,5
1288,57167826-83F6-435C-AC26-100819B5E96D,150604872,2
1289,572CB3E6-6A76-4D8B-9FE7-2585D96688D4,140703067,4
1290,572CB3E6-6A76-4D8B-9FE7-2585D96688D4,140703068,4
1291,574432F1-004F-45A7-8316-0E8BBB005EFB,170200850,5
1292,5764201A-D3E5-4C29-8C51-E153ABFE929B,170200712,5
1293,578B22E4-51C0-491C-8DBA-B41920877D3C,120800178,5
1294,578B22E4-51C0-491C-8DBA-B41920877D3C,140602751,4
1295,578B22E4-51C0-491C-8DBA-B41920877D3C,141204193,4
1296,578B22E4-51C0-491C-8DBA-B41920877D3C,150800001,5
1297,578B22E4-51C0-491C-8DBA-B41920877D3C,160303792,4
1298,578B22E4-51C0-491C-8DBA-B41920877D3C,170201831,5
1299,57AAAAB9-527A-4EC7-AAC9-BDE84CE3BD70,161005140,5
1300,57AAAAB9-527A-4EC7-AAC9-BDE84CE3BD70,170201831,5
1301,57B43E46-1287-4E2F-8862-A496B3770479,150901380,5
1302,57B43E46-1287-4E2F-8862-A496B3770479,160500359,5
1303,57B43E46-1287-4E2F-8862-A496B3770479,161201392,1
1304,57B43E46-1287-4E2F-8862-A496B3770479,170200631,5
1305,57B43E46-1287-4E2F-8862-A496B3770479,170201531,5
1306,57C65F1B-CED7-4BB7-991D-171487358F66,161106985,4
1307,57C65F1B-CED7-4BB7-991D-171487358F66,170201196,1
1308,57F7EB68-5CDD-41FE-8D64-F4D8FA89ED4F,120202435,4
1309,57F7EB68-5CDD-41FE-8D64-F4D8FA89ED4F,140402373,4
1310,57F7EB68-5CDD-41FE-8D64-F4D8FA89ED4F,160306401,5
1311,57F7EB68-5CDD-41FE-8D64-F4D8FA89ED4F,170100571,4
