book_id,bookgenre,booksalesprice,date_on_market,author_id,publisherid
131101040,99,1,12/23/2013,1740,562
131101044,99,0.7,12/23/2013,1741,563
131101045,99,0.5,12/23/2013,1742,564
131101047,15,1.2,11/18/2013,1743,565
131101050,15,1.2,11/18/2013,1744,566
131101054,15,1.2,11/18/2013,1745,567
131101061,28,2,11/20/2013,1746,568
131101064,9,5,11/20/2013,1747,569
131101066,9,4,11/20/2013,1748,570
131101068,9,1,11/20/2013,1749,571
131101069,9,0,11/20/2013,1750,572
131101071,0,4,11/18/2013,1751,573
131101072,30,3.5,11/18/2013,1752,574
131101073,30,4,11/18/2013,1753,575
131101074,28,3.5,11/18/2013,1754,576
131101077,17,6.5,11/29/2013,1755,577
131101081,29,3.5,4/1/2014,1756,578
131101082,29,3.5,4/1/2014,1757,579
131101084,29,3.5,4/1/2014,1758,580
131101085,29,3.5,3/27/2014,1759,581
131101090,29,3.5,3/29/2014,1760,582
131101092,29,3.5,3/27/2014,1761,583
131101093,29,3.5,4/24/2014,1762,584
131101096,29,3.5,4/24/2014,1763,585
131101101,29,3.5,4/24/2014,1764,586
131101106,29,3.5,4/1/2014,1765,587
131101108,29,3.5,4/1/2014,1766,588
131101110,29,3.5,4/1/2014,1767,589
131101113,29,3.5,4/1/2014,1768,590
131101116,9,12.6,11/15/2013,1769,591
131101117,9,12.6,11/15/2013,1770,592
131101120,5,16,11/19/2013,1771,593
131101121,7,12,11/20/2013,1772,594
131101124,0,11.6,11/20/2013,1773,595
131101125,29,0,11/16/2013,1774,596
131101127,29,2,11/16/2013,1775,597
131101131,29,2,11/16/2013,1777,598
131101132,29,2,11/16/2013,1778,599
131101133,29,2,11/16/2013,1779,600
131101138,29,2,11/16/2013,1780,601
131101141,29,2,11/16/2013,1781,602
131101142,29,0,11/16/2013,1782,603
131101144,29,1,11/16/2013,1783,604
131101145,29,1,11/16/2013,1784,605
131101146,29,1,11/16/2013,1785,606
131101149,29,1,11/16/2013,1786,607
131101151,29,1,11/16/2013,1787,608
131101156,29,1,11/16/2013,1788,609
131101157,29,1,11/16/2013,1789,610
131101162,29,1,11/16/2013,1790,611
131101166,29,41.6,11/17/2013,1791,612
131101169,6,13.2,11/27/2013,1792,613
131101170,6,12,12/9/2013,1793,614
131101172,6,12.6,NULL,1794,615
131101173,6,4.8,NULL,1795,616
131101174,6,9,NULL,1796,617
131101183,6,12,11/22/2013,1797,618
131101189,7,10.2,1/2/2014,1798,619
131101192,6,9,12/17/2013,1799,620
131101194,6,8.4,1/3/2014,1800,621
131101198,7,8.4,12/13/2013,1801,622
131101206,6,10.8,11/22/2013,1802,623
131101208,6,8.4,12/28/2013,1803,624
131101209,7,9,12/30/2013,1804,625
131101210,6,7.8,1/1/2014,1805,626
131101213,6,6,12/30/2013,1806,627
131101214,7,10.8,11/23/2013,1807,628
131101215,6,6.6,11/25/2013,1808,629
131101221,6,8.4,12/31/2013,1809,630
131101223,29,1,11/15/2013,1810,631
131101224,29,0.5,11/15/2013,1811,632
131101226,29,1,11/15/2013,1812,633
131101231,29,1,11/15/2013,1813,634
131101232,29,1,11/15/2013,1814,635
131101234,29,1,11/15/2013,1815,636
131101238,0,6,11/19/2013,1816,637
131101239,8,8.4,11/19/2013,1817,638
131101244,4,9,11/19/2013,1818,639
131101247,7,10.36,11/16/2013,1819,640
131101250,0,6,11/19/2013,1820,641
131101253,0,2,11/19/2013,1821,642
131101257,28,3.6,12/3/2013,1822,643
131101258,2,17.5,11/20/2013,1823,644
131101259,5,10.5,11/20/2013,1824,645
131101262,5,0,11/21/2013,1825,646
131101263,5,7.8,11/21/2013,1826,647
131101264,6,9.6,11/22/2013,1827,648
131101266,5,12.6,11/22/2013,1828,649
131101273,28,7,12/5/2013,1829,650
131101276,28,7,11/22/2013,1830,651
131101277,28,2.2,11/19/2013,1831,652
131101278,28,2.2,11/19/2013,1832,653
131101279,28,4.4,11/19/2013,1833,654
131101280,28,2,12/3/2013,1834,655
131101281,28,2,12/3/2013,1835,656
131101283,28,3.5,11/30/2013,1836,657
131101284,4,13.2,11/27/2013,1837,658
131101287,0,7.8,11/28/2013,1838,659
131101292,0,9.6,12/2/2013,1839,660
131101294,0,3,12/4/2013,1840,661
131101298,4,8.4,11/27/2013,1841,662
131101301,0,5.4,11/25/2013,1842,663
131101302,0,9.6,12/6/2013,1843,664
131101303,4,8.4,12/6/2013,1844,665
131101307,0,8.4,12/12/2013,1845,666
131101311,0,6,11/30/2013,1846,667
131101316,0,7.8,11/30/2013,1847,668
131101317,0,4.8,12/2/2013,1848,669
131101318,0,7.8,12/3/2013,1849,670
131101319,0,11.4,12/12/2013,1850,671
131101320,0,6,12/5/2013,1851,672
131101324,0,15,12/13/2013,1852,673
131101327,8,0,11/26/2013,1853,674
131101328,0,3,11/27/2013,1854,675
131101329,16,9.5,11/20/2013,1855,676
131101331,8,5,11/20/2013,1856,677
131101333,0,5,11/22/2013,1857,678
131101336,18,4.7,11/21/2013,1858,679
131101338,11,6.8,11/21/2013,1859,680
131101340,11,6.8,11/21/2013,1860,681
131101343,11,7.8,11/22/2013,1861,682
131101345,28,6,11/21/2013,1862,683
131101350,28,4,12/6/2013,1863,684
131101353,28,3.5,11/21/2013,1864,685
131101358,28,3.5,11/21/2013,1865,686
131101361,28,1.5,11/21/2013,1866,687
131101363,29,1.5,11/22/2013,1867,688
131101367,0,3,11/25/2013,1868,689
131101371,0,2.5,11/29/2013,1869,690
131101372,0,2.5,11/30/2013,1870,691
131101374,11,2,11/7/2013,1871,692
131101376,11,2,11/7/2013,1872,693
131101377,11,2,11/7/2013,1873,694
131101378,11,2,11/7/2013,1874,695
131101380,11,2,11/7/2013,1875,696
131101381,11,2,11/7/2013,1876,697
131101383,11,2,11/7/2013,1877,698
131101384,11,2,11/7/2013,1878,699
131101385,11,2,11/7/2013,1879,700
131101391,11,2,11/7/2013,1880,701
131101392,11,2,11/7/2013,1881,702
131101393,11,2,11/7/2013,1882,703
131101404,11,2,11/7/2013,1883,704
131101405,11,2,11/7/2013,1884,705
131101410,11,2,11/7/2013,1885,706
131101412,11,2,11/7/2013,1886,707
131101413,11,2,11/7/2013,1887,708
131101414,11,2,11/7/2013,1888,709
131101418,11,2,11/7/2013,1889,710
131101426,11,2,11/7/2013,1890,711
131101430,11,2,11/7/2013,1891,712
131101432,11,2,11/7/2013,1892,713
131101434,11,2,11/7/2013,1893,714
131101436,11,2,11/7/2013,1894,715
131101440,11,2,11/7/2013,1895,716
131101441,11,2,11/7/2013,1896,717
131101445,11,2,11/7/2013,1898,718
131101446,11,2,11/7/2013,1899,719
131101447,11,2,11/7/2013,1900,720
131101453,11,2,11/7/2013,1901,721
131101458,11,2,11/7/2013,1902,722
131101459,11,2,11/7/2013,1903,723
131101461,11,2,11/7/2013,1904,724
131101464,11,2,11/7/2013,1905,725
131101465,11,2,11/7/2013,1906,726
131101466,11,2,11/7/2013,1907,727
131101467,11,2,11/7/2013,1908,728
131101468,11,2,11/7/2013,1909,729
131101474,11,2,11/7/2013,1910,730
131101475,11,2,11/7/2013,1911,731
131101476,11,2,11/7/2013,1912,732
131101477,11,2,11/7/2013,1913,733
131101484,11,2,11/7/2013,1914,734
131101490,11,2,11/7/2013,1915,735
131101491,11,2,11/7/2013,1916,736
131101494,11,2,11/7/2013,1917,737
131101496,11,2,11/7/2013,1918,738
131101498,11,2,11/7/2013,1919,739
131101501,11,2,11/7/2013,1920,740
131101503,11,2,11/7/2013,1921,741
131101505,11,2,11/7/2013,1922,742
131101506,11,2,11/7/2013,1923,743
131101507,11,2,11/7/2013,1924,744
131101511,11,2,11/7/2013,1925,745
131101514,11,2,11/7/2013,1926,746
131101515,11,2,11/7/2013,1927,747
131101518,11,2,11/7/2013,1928,748
131101519,11,2,11/7/2013,1929,749
131101521,11,2,11/7/2013,1930,750
131101523,11,2,11/7/2013,1931,751
131101528,11,2,11/7/2013,1932,752
131101530,11,2,11/7/2013,1933,753
131101537,11,10,12/4/2013,1934,754
131101545,11,10,12/4/2013,1935,755
131101547,11,10,12/4/2013,1936,756
131101548,11,10,12/4/2013,1937,757
131101549,11,10,12/4/2013,1938,758
131101562,11,10,12/4/2013,1939,759
131101564,11,10,12/4/2013,1940,760
131101567,11,10,12/4/2013,1941,761
131101569,11,10,12/4/2013,1942,762
131101572,11,10,12/4/2013,1943,763
131101574,11,10,12/4/2013,1944,764
131101578,11,10,12/4/2013,1945,765
131101579,11,10,12/4/2013,1946,766
131101582,11,10,12/4/2013,1947,767
131101586,11,10,12/4/2013,1948,768
131101590,11,10,12/4/2013,1949,769
131101591,11,10,12/4/2013,1950,770
131101592,11,10,12/4/2013,1951,771
131101593,11,10,12/4/2013,1952,772
131101595,11,10,12/4/2013,1953,773
131101597,11,10,12/4/2013,1954,774
131101598,11,10,12/4/2013,1955,775
131101599,11,10,12/4/2013,1956,776
131101602,11,10,12/4/2013,1957,777
131101609,11,10,12/4/2013,1958,778
131101616,11,10,12/4/2013,1959,779
131101617,11,10,12/4/2013,1960,780
131101618,11,10,12/4/2013,1961,781
131101621,11,10,12/4/2013,1962,782
131101623,11,10,12/4/2013,1963,783
131101627,11,10,12/4/2013,1964,784
131101631,11,10,12/4/2013,1965,785
131101632,11,10,12/4/2013,1966,786
131101635,11,10,12/4/2013,1967,787
131101636,11,10,12/4/2013,1968,788
131101637,11,10,12/4/2013,1969,789
131101640,11,10,12/4/2013,1970,790
131101643,11,10,12/4/2013,1971,791
131101645,11,10,12/4/2013,1972,792
131101648,11,10,12/4/2013,1973,793
131101649,11,10,12/4/2013,1974,794
131101651,11,10,12/4/2013,1975,795
131101655,11,10,12/4/2013,1976,796
131101657,11,10,12/5/2013,1977,797
131101659,11,10,12/5/2013,1978,798
131101664,11,10,12/5/2013,1979,799
131101665,11,10,12/5/2013,1980,800
131101666,11,10,12/5/2013,1981,801
131101668,11,10,12/5/2013,1982,802
131101676,11,10,12/4/2013,1983,803
131101678,11,10,12/4/2013,1984,804
131101680,11,10,12/4/2013,1985,805
131101681,11,10,12/4/2013,1986,806
131101683,11,10,12/5/2013,1987,807
131101684,11,10,12/5/2013,1988,808
131101686,11,10,12/5/2013,1989,809
131101687,11,10,12/5/2013,1990,810
131101699,11,10,12/5/2013,1991,811
131101703,11,10,12/5/2013,1992,812
131101704,11,10,12/4/2013,1993,813
131101707,11,10,12/4/2013,1994,814
131101709,11,10,12/5/2013,1995,815
131101710,11,10,12/5/2013,1996,816
131101714,11,10,12/5/2013,1997,817
131101716,11,10,12/5/2013,1998,818
131101717,11,10,12/5/2013,1999,819
131101724,11,10,12/5/2013,2000,820
131101725,11,10,12/5/2013,2001,821
131101730,11,10,12/5/2013,2002,822
131101731,11,10,12/5/2013,2003,823
131101733,11,10,12/5/2013,2004,824
131101735,11,10,12/5/2013,2005,825
131101736,11,10,12/5/2013,2006,826
131101737,11,10,12/5/2013,2007,827
131101740,11,10,12/5/2013,2008,828
131101743,11,10,12/5/2013,2009,829
131101744,11,10,12/5/2013,2010,830
131101747,11,10,12/5/2013,2011,831
131101748,11,10,12/5/2013,2012,832
131101749,11,10,12/5/2013,2013,833
131101751,11,10,12/5/2013,2014,834
131101752,11,10,12/5/2013,2015,835
131101758,11,10,12/5/2013,2016,836
131101760,11,10,12/5/2013,2017,837
131101761,11,10,12/5/2013,2018,838
131101762,11,10,12/5/2013,2019,839
131101768,11,10,12/5/2013,2020,840
131101769,11,10,12/5/2013,2021,841
131101770,11,10,12/5/2013,2022,842
131101779,11,10,12/5/2013,2023,843
131101782,11,10,12/5/2013,2024,844
131101783,11,10,12/5/2013,2025,845
131101787,11,10,12/5/2013,2026,846
131101788,11,10,12/5/2013,2027,847
131101789,11,10,12/5/2013,2028,848
131101794,11,10,12/5/2013,2029,849
131101797,11,10,12/5/2013,2030,850
131101799,11,10,12/5/2013,2031,851
131101800,11,10,12/5/2013,2032,852
131101801,11,10,12/5/2013,2033,853
131101804,11,10,12/5/2013,2034,854
131101808,11,10,12/5/2013,2035,855
131101809,11,10,12/5/2013,2036,856
131101810,11,10,12/5/2013,2037,857
131101813,11,10,12/5/2013,2038,858
131101817,11,10,12/5/2013,2039,859
131101818,11,10,12/5/2013,2040,860
131101821,11,10,12/5/2013,2041,861
131101826,11,10,12/5/2013,2042,862
131101832,11,10,12/5/2013,2043,863
131101836,11,10,12/5/2013,2044,864
131101838,11,10,12/5/2013,2045,865
131101840,11,10,12/5/2013,2046,866
131101845,11,10,12/5/2013,2047,867
131101849,11,10,12/5/2013,2048,868
131101850,11,10,12/5/2013,2049,869
131101854,11,10,12/5/2013,2050,870
131101860,11,10,12/5/2013,2051,871
131101861,11,10,12/5/2013,2052,872
131101863,11,10,12/5/2013,2053,873
131101866,11,10,12/5/2013,2054,874
131101872,11,10,12/5/2013,2055,875
131101873,11,10,12/5/2013,2056,876
131101874,11,10,12/5/2013,2057,877
131101875,11,10,12/5/2013,2058,878
131101880,11,10,12/5/2013,2059,879
131101881,11,10,12/5/2013,2060,880
131101883,11,10,12/5/2013,2061,881
131101885,11,10,12/5/2013,2062,882
131101888,11,10,12/5/2013,2063,883
131101896,11,10,12/5/2013,2064,884
131101897,11,10,12/5/2013,2065,885
131101901,11,10,12/3/2013,2066,886
131101903,11,10,12/3/2013,2067,887
131101905,11,10,12/3/2013,2068,888
131101906,11,10,12/3/2013,2069,889
131101907,11,10,12/3/2013,2070,890
131101908,11,10,12/3/2013,2071,891
131101910,11,10,12/3/2013,2072,892
131101914,11,10,12/3/2013,2073,893
131101918,11,10,12/5/2013,2074,894
131101921,11,10,12/5/2013,2075,895
131101923,11,10,12/5/2013,2076,896
131101924,11,10,12/3/2013,2077,897
131101926,11,10,12/3/2013,2078,898
131101933,11,10,12/3/2013,2079,899
131101940,11,10,12/3/2013,2080,900
131101942,11,10,12/3/2013,2081,901
131101950,11,10,12/5/2013,2082,902
131101952,11,10,12/5/2013,2083,903
131101953,11,10,12/5/2013,2084,904
131101957,11,10,12/5/2013,2085,905
131101960,11,10,12/5/2013,2086,906
131101961,11,10,12/5/2013,2087,907
131101966,11,10,12/5/2013,2088,908
131101968,11,10,12/5/2013,2089,909
131101970,11,10,12/5/2013,2090,910
131101971,11,10,12/5/2013,2091,911
131101974,11,10,12/3/2013,2092,912
131101975,11,10,12/3/2013,2093,913
131101976,11,10,12/3/2013,2094,914
131101978,11,10,12/3/2013,2095,915
131101981,11,10,12/3/2013,2096,916
131101982,11,10,12/3/2013,2097,917
131101984,11,10,12/3/2013,2098,918
131101986,11,10,12/3/2013,2099,919
131101987,11,10,12/3/2013,2100,920
131101989,11,10,12/3/2013,2101,921
131101996,11,10,12/5/2013,2102,922
131101999,11,10,12/5/2013,2103,923
131102001,11,10,12/5/2013,2104,924
131102003,11,10,12/5/2013,2105,925
131102007,11,10,12/5/2013,2106,926
131102012,11,10,12/5/2013,2107,927
131102018,11,10,12/5/2013,2108,928
131102020,11,10,12/5/2013,2109,929
131102022,11,10,12/5/2013,2110,930
131102025,11,10,12/3/2013,2111,931
131102026,11,10,12/3/2013,2112,932
131102028,11,10,12/3/2013,2113,933
131102030,11,10,12/3/2013,2114,934
131102031,11,10,12/3/2013,2115,935
131102033,11,10,12/3/2013,2116,936
131102034,11,10,12/3/2013,2117,937
131102038,11,10,12/3/2013,2118,938
131102042,11,10,12/3/2013,2119,939
131102045,11,10,12/3/2013,2120,940
131102046,11,10,12/3/2013,2121,941
131102047,11,10,12/3/2013,2122,942
131102048,11,10,12/3/2013,2123,943
131102050,11,10,12/3/2013,2124,944
131102052,11,10,12/3/2013,2125,945
131102054,11,10,12/3/2013,2126,946
131102055,11,10,12/3/2013,2127,947
131102058,11,10,12/3/2013,2128,948
131102060,11,10,12/3/2013,2129,949
131102061,11,10,12/3/2013,2130,950
131102067,11,10,12/3/2013,2131,951
131102070,11,10,12/3/2013,2132,952
131102071,11,10,12/3/2013,2133,953
131102079,11,10,12/3/2013,2134,954
131102081,11,10,12/3/2013,2135,955
131102084,11,10,12/3/2013,2136,956
131102086,11,10,12/3/2013,2137,957
131102092,11,10,12/3/2013,2138,958
131102099,11,10,12/3/2013,2139,959
131102108,11,10,12/3/2013,2140,960
131102112,11,10,12/3/2013,2141,961
131102113,11,10,12/3/2013,2142,962
131102115,11,10,12/3/2013,2143,963
131102119,11,10,12/3/2013,2144,964
131102120,11,10,12/3/2013,2145,965
131102121,11,10,12/3/2013,2146,966
131102122,11,10,12/3/2013,2147,967
131102124,11,10,12/3/2013,2148,968
131102125,11,10,12/3/2013,2149,969
131102130,11,10,12/3/2013,2150,970
131102135,11,10,12/3/2013,2151,971
131102136,11,10,12/3/2013,2152,972
131102145,11,10,12/3/2013,2153,973
131102148,11,10,12/3/2013,2154,974
131102155,11,10,12/3/2013,2155,975
131102159,11,10,12/3/2013,2156,976
131102161,11,10,12/3/2013,2157,977
131102163,11,10,12/3/2013,2158,978
131102165,11,10,12/3/2013,2159,979
131102168,11,10,12/3/2013,2160,980
131102169,11,10,12/3/2013,2161,981
131102177,11,10,12/3/2013,2162,982
131102178,11,10,12/3/2013,2163,983
131102181,11,10,12/3/2013,2164,984
131102184,11,10,12/3/2013,2165,985
131102185,11,10,12/3/2013,2166,986
131102187,11,10,12/3/2013,2167,987
131102188,11,10,12/3/2013,2168,988
131102190,11,10,12/3/2013,2169,989
131102191,11,10,12/3/2013,2170,990
131102200,11,10,12/3/2013,2171,991
131102201,11,10,12/3/2013,2172,992
131102203,11,10,12/3/2013,2173,993
131102204,11,10,12/3/2013,2174,994
131102208,11,10,12/3/2013,2175,995
131102210,11,10,12/3/2013,2176,996
131102211,11,10,12/3/2013,2177,997
131102217,11,10,12/3/2013,2178,998
131102226,11,10,12/3/2013,2179,999
131102228,11,10,12/3/2013,2180,1000
131102229,11,10,12/3/2013,2181,1001
131102232,11,10,12/3/2013,2182,1002
131102234,11,10,12/3/2013,2183,1003
131102236,11,10,12/3/2013,2184,1004
131102241,11,10,12/3/2013,2185,1005
131102243,11,10,12/3/2013,2186,1006
131102244,11,10,12/3/2013,2187,1007
131102245,11,10,12/3/2013,2188,1008
131102247,11,10,12/3/2013,2189,1009
131102250,11,10,12/3/2013,2190,1010
131102251,11,10,12/3/2013,2191,1011
131102252,11,10,12/3/2013,2192,1012
131102254,11,10,12/3/2013,2193,1013
131102259,11,10,12/3/2013,2194,1014
131102261,11,10,12/3/2013,2195,1015
131102271,11,10,12/3/2013,2196,1016
131102277,0,8,11/20/2013,2197,1017
131102279,0,5,11/26/2013,2198,1018
131102281,0,6.5,11/20/2013,2199,1019
131102282,0,7,11/26/2013,2200,1020
131102286,28,0,11/20/2013,2201,1021
131102289,0,0,11/22/2013,2202,1022
131102290,0,9.1,11/22/2013,2203,1023
131102292,28,3.5,12/25/2013,2204,1024
131102295,28,6,11/25/2013,2205,1025
131102296,28,3,12/17/2013,2206,1026
131102300,28,4,12/3/2013,2207,1027
131102304,28,2.2,12/8/2013,2208,1028
131102307,29,2,11/21/2013,2209,1029
131102308,29,2,11/21/2013,2210,1030
131102313,29,2,11/21/2013,2211,1031
131102314,29,2,11/21/2013,2212,1032
131102315,29,2,11/21/2013,2213,1033
131102316,29,2,11/21/2013,2214,1034
131102317,29,2,11/21/2013,2215,1035
131102324,29,2,11/21/2013,2216,1036
131102328,29,2,11/21/2013,2217,1037
131102332,29,1,11/21/2013,2219,1038
131102333,29,2,11/21/2013,2220,1039
131102340,29,2,11/21/2013,2221,1040
131102344,29,2,11/21/2013,2222,1041
131102346,29,2,11/21/2013,2223,1042
131102349,28,3,11/1/2013,2224,1043
131102353,0,3,11/1/2013,2225,1044
131102356,0,3,11/1/2013,2226,1045
131102358,29,3,11/1/2013,2227,1046
131102359,29,3,11/1/2013,2228,1047
131102360,29,3,11/1/2013,2229,1048
131102368,0,3,11/1/2013,2230,1049
131102369,29,3,11/1/2013,2231,1050
131102370,0,3,11/1/2013,2232,1051
131102372,29,3,11/1/2013,2233,1052
131102374,6,1.2,11/1/2013,2234,1053
131102375,0,4.9,11/1/2013,2235,1054
131102376,16,7.9,11/1/2013,2236,1055
131102378,14,12,11/1/2013,2237,1056
131102379,0,4.8,11/1/2013,2238,1057
131102380,3,12,11/1/2013,2239,1058
131102383,13,4.9,11/1/2013,2240,1059
131102385,0,0.5,11/1/2013,2241,1060
131102387,0,0.5,11/1/2013,2242,1061
131102390,0,0.5,11/1/2013,2243,1062
131102395,0,0.5,11/1/2013,2245,1063
131102399,0,0.5,11/1/2013,2246,1064
131102400,0,1,11/1/2013,2247,1065
131102401,0,0.5,11/1/2013,2248,1066
131102406,10,0.6,11/1/2013,2249,1067
131102407,10,0.6,11/1/2013,2250,1068
131102414,10,0.6,11/1/2013,2251,1069
131102418,10,0.6,11/1/2013,2252,1070
131102419,10,0.6,11/1/2013,2253,1071
131102427,10,0.6,11/1/2013,2254,1072
131102429,10,0.6,11/1/2013,2255,1073
131102430,10,0.6,11/1/2013,2256,1074
131102433,10,0.6,11/1/2013,2257,1075
131102439,10,0.6,11/1/2013,2258,1076
131102441,10,0.6,11/1/2013,2259,1077
131102442,10,0.6,11/1/2013,2260,1078
131102445,10,0.6,11/1/2013,2262,1079
131102446,10,0.6,11/1/2013,2263,1080
131102447,10,0.6,11/1/2013,2264,1081
131102455,10,0.6,12/2/2013,2265,1082
131102456,10,0.6,12/2/2013,2266,1083
131102458,10,0.6,12/2/2013,2267,1084
131102460,10,0.6,12/2/2013,2268,1085
131102461,10,0.6,12/2/2013,2269,1086
131102462,10,0.6,12/2/2013,2270,1087
131102463,10,0.6,12/2/2013,2271,1088
131102465,10,0.6,12/2/2013,2272,1089
131102470,10,0.6,12/2/2013,2273,1090
131102471,10,0.6,12/2/2013,2274,1091
131102472,10,0.6,12/2/2013,2275,1092
131102473,10,0.6,12/2/2013,2276,1093
131102475,10,0.6,12/2/2013,2277,1094
131102478,10,0.6,12/2/2013,2278,1095
131102481,10,0.6,12/2/2013,2279,1096
131102483,10,0.6,12/2/2013,2280,1097
131102491,10,0.6,12/2/2013,2281,1098
131102492,10,0.6,12/2/2013,2282,1099
131102494,10,0.5,12/2/2013,2283,1100
131102495,10,0.6,12/2/2013,2284,1101
131102498,12,1,12/2/2013,2285,1102
131102500,12,1,12/2/2013,2286,1103
131102501,12,1,12/2/2013,2287,1104
131102502,12,1,12/2/2013,2288,1105
131102503,12,1,12/2/2013,2289,1106
131102506,12,1,12/2/2013,2290,1107
131102517,12,1,12/2/2013,2291,1108
131102522,12,1,12/2/2013,2292,1109
131102526,16,1,12/2/2013,2293,1110
131102527,16,1,12/2/2013,2294,1111
131102529,16,1,12/2/2013,2295,1112
131102530,7,1,12/2/2013,2296,1113
131102532,0,1,12/2/2013,2297,1114
131102533,0,0.6,12/2/2013,2298,1115
131102534,0,1,12/2/2013,2299,1116
131102535,0,1,12/2/2013,2300,1117
131102538,10,0.6,12/2/2013,2301,1118
131102547,10,0.6,12/2/2013,2302,1119
131102551,10,0.6,12/2/2013,2303,1120
131102555,10,0.6,12/2/2013,2304,1121
131102558,10,0.6,12/2/2013,2305,1122
131102560,10,0.6,12/2/2013,2306,1123
131102561,10,0.6,12/2/2013,2307,1124
131102562,10,0.6,12/2/2013,2308,1125
131102565,3,21,12/2/2013,2309,1126
131102567,16,4.9,12/2/2013,2310,1127
131102572,16,4.9,12/2/2013,2311,1128
131102576,16,4.9,12/2/2013,2312,1129
131102578,0,4.9,12/2/2013,2313,1130
131102579,4,1,12/2/2013,2314,1131
131102580,13,4.9,12/2/2013,2315,1132
131102581,0,2.5,12/2/2013,2316,1133
131102582,0,2.5,12/2/2013,2317,1134
131102590,3,2.5,12/2/2013,2318,1135
131102591,3,2.5,12/2/2013,2319,1136
131102593,3,2.5,12/2/2013,2320,1137
131102594,3,2.5,12/2/2013,2321,1138
131102596,0,2.5,12/2/2013,2322,1139
131102597,0,2.5,12/2/2013,2323,1140
131102598,3,2.5,12/2/2013,2324,1141
131102600,0,2.5,12/2/2013,2325,1142
131102607,0,4.9,12/2/2013,2326,1143
131102608,10,0.7,12/2/2013,2327,1144
131102610,28,2,1/4/2016,2328,1145
131102611,10,0.5,12/2/2013,2329,1146
131102613,10,0.6,12/2/2013,2330,1147
131102615,6,1,12/2/2013,2331,1148
131102619,0,4.9,12/2/2013,2332,1149
131102621,0,7.2,12/2/2013,2333,1150
131102624,0,12,12/2/2013,2334,1151
131102636,0,10.8,12/2/2013,2335,1152
131102638,0,7.8,12/2/2013,2336,1153
131102642,7,1,12/2/2013,2337,1154
131102645,0,10,12/2/2013,2338,1155
131102647,18,0,12/2/2013,2339,1156
131102651,0,0.5,12/2/2013,2340,1157
131102652,0,5,12/2/2013,2341,1158
131102653,6,1,12/2/2013,2342,1159
131102668,10,3,12/2/2013,2343,1160
131102669,10,3,12/2/2013,2344,1161
131102670,10,0.6,12/2/2013,2345,1162
131102671,10,0.6,12/2/2013,2346,1163
131102672,10,0.6,12/2/2013,2347,1164
131102678,4,3,12/2/2013,2348,1165
131102680,4,3,12/2/2013,2349,1166
131102681,29,11.4,12/2/2013,2350,1167
131102683,0,5.3,12/2/2013,2351,1168
131102687,14,0.5,12/2/2013,2352,1169
131102688,0,7.2,12/2/2013,2353,1170
131102691,0,14.4,12/2/2013,2354,1171
131102693,0,8,12/2/2013,2355,1172
131102695,14,9,12/2/2013,2356,1173
131102702,0,9,12/2/2013,2357,1174
131102704,3,9,12/2/2013,2358,1175
131102706,0,1.5,12/2/2013,2359,1176
131102709,0,0,12/2/2013,2360,1177
131102710,0,2,12/2/2013,2361,1178
131102711,0,2,12/2/2013,2362,1179
131102712,0,2,12/2/2013,2363,1180
131102713,0,2,12/2/2013,2364,1181
131102714,0,2,12/2/2013,2365,1182
131102715,0,2,12/2/2013,2366,1183
131102720,99,2.5,12/2/2013,2367,1184
131102721,99,2.5,12/2/2013,2368,1185
131102724,12,4.5,12/2/2013,2369,1186
131102727,7,1,12/2/2013,2370,1187
131102730,6,1,12/2/2013,2371,1188
131102731,5,3,12/2/2013,2372,1189
131102733,13,1,12/2/2013,2373,1190
131102735,13,0,12/2/2013,2374,1191
131102740,29,0,12/2/2013,2375,1192
131102743,18,0,12/2/2013,2376,1193
131102749,13,5,12/2/2013,2377,1194
131102752,13,4.9,12/2/2013,2378,1195
131102753,13,4.9,12/2/2013,2379,1196
131102754,13,4.9,12/2/2013,2380,1197
131102759,29,1.5,12/2/2013,2381,1198
131102763,7,1,12/2/2013,2382,1199
131102764,7,1,12/2/2013,2383,1200
131102765,7,1,12/2/2013,2384,1201
131102769,99,1,12/2/2013,2385,1202
131102770,99,1,12/2/2013,2386,1203
131102771,6,1,12/2/2013,2387,1204
131102772,6,1,12/2/2013,2388,1205
131102773,6,1,12/2/2013,2389,1206
131102774,6,1,12/2/2013,2390,1207
131102776,29,3,12/2/2013,2391,1208
131102782,7,1,12/2/2013,2392,1209
131102785,10,1,12/2/2013,2393,1210
131102793,0,0.3,11/21/2013,2394,1211
131102794,0,0.3,11/21/2013,2395,1212
131102795,0,0.3,11/21/2013,2396,1213
131102796,0,0.3,11/21/2013,2397,1214
131102797,0,0.3,11/26/2013,2398,1215
131102798,0,0.3,11/21/2013,2399,1216
131102799,0,0.3,11/21/2013,2400,1217
131102802,0,0.3,11/21/2013,2401,1218
131102803,0,0.3,11/21/2013,2402,1219
131102804,0,0.3,11/21/2013,2403,1220
131102805,0,0.3,11/21/2013,2404,1221
131102806,0,0.3,11/21/2013,2405,1222
131102808,0,0.3,11/26/2013,2406,1223
131102810,0,0.3,11/26/2013,2407,1224
131102820,29,3.2,11/25/2013,2408,1225
131102825,29,3.2,11/25/2013,2409,1226
131102826,29,3.2,11/25/2013,2410,1227
131102827,6,12,12/26/2013,2411,1228
131102828,6,12.8,11/29/2013,2412,1229
