book_id,order_id,sales_price
150404190,36496595,1.1
150404191,36499393,1.1
150404192,36504800,1.1
150404193,36505285,1.1
150404194,36507683,1.1
150404338,36504855,1.1
150404339,36511667,1.1
150404420,36505959,3.6
150405095,36491686,3.15
150405096,36491686,3.15
150405774,36509687,0.9
150501006,36539212,3.5
150501574,36537455,0.9
150502091,36535441,0.9
150502092,36537070,0.9
150502093,36537972,0.9
150502183,36528567,3.6
150502290,36538617,0.25
150502582,36505107,4.83
150502863,36538238,5.7
150502863,36505892,5.7
150503053,36521189,0.9
150503084,36515301,3.8
150503100,36485986,0.9
150503256,36492266,2.5
150503257,36494552,2.5
150503550,36485513,2.5
150503721,36505321,0.9
150503721,36491289,0.9
150503722,36505842,0.9
150503722,36494930,0.9
150503723,36506519,0.9
150503723,36504865,0.9
150503989,36540695,0.9
150503990,36527763,0.9
150503993,36537612,3.5
150504481,36504258,3.5
150504520,36505720,0.9
150504521,36538367,0.9
150504524,36491697,0.9
150504525,36505252,0.9
150504526,36514901,0.9
150504527,36531109,0.9
150504541,36486751,0.9
150600434,36513882,3.2
150600435,36524665,3.2
150600482,36485966,0.9
150600497,36486440,0.9
150600498,36500193,0.9
150600598,36510140,4.5
150600605,36542284,0.5
150600740,36516149,0.72
150600742,36542027,0.9
150600742,36491657,0.9
150600742,36489592,0.9
150600743,36496496,0.9
150600743,36491173,0.9
150600744,36510213,0.9
150600744,36492610,0.9
150600745,36496732,0.9
150600745,36512745,0.9
150600746,36498538,0.9
150600746,36541501,0.9
150600755,36531256,3.2
150601426,36504327,8.4
150601674,36522618,5.25
150601733,36505671,0.9
150601734,36520112,0.9
150601763,36510430,1.25
150601763,36504310,2.4
150601763,36540105,1.25
150601763,36502041,1.25
150601763,36532478,1.5
150601763,36488565,1.25
150601763,36508948,1.25
150601763,36504371,1.25
150601763,36500300,2
150601763,36531009,1.25
150602048,36506123,0.9
150602393,36495881,3.6
150603203,36520673,3.5
150603790,36490482,0.9
150603791,36512617,0.9
150603792,36531692,0.9
150603802,36508460,0.9
150603856,36482934,0.9
150603857,36482934,0.9
150603858,36482934,0.9
150603859,36482934,0.9
150603860,36482934,0.9
150603890,36524867,0.9
150603904,36533237,0.9
150603912,36503323,0.9
150603913,36500524,0.9
150603913,36509234,0.9
150603914,36503571,0.9
150603915,36487021,0.9
150603915,36507545,0.9
150603916,36500953,0.9
150603916,36511876,0.9
150603917,36528962,0.9
150603917,36516247,0.9
150603918,36484289,0.9
150603918,36530948,0.9
150603919,36531124,0.9
150603925,36484395,0.9
150603926,36486876,0.9
150603927,36489448,0.9
150603928,36492029,0.9
150603929,36494425,0.9
150603930,36503523,0.9
150603931,36504849,0.9
150603932,36513546,0.9
150603936,36483135,0.9
150603937,36488306,0.9
150603938,36508362,0.9
150603939,36515175,0.9
150603940,36522976,0.9
150603941,36538514,0.9
150604231,36483517,0.9
150604232,36503353,0.9
150604422,36514723,3.8
150604808,36495209,1.25
150604808,36496767,2.5
150604808,36532290,1.25
150604808,36539386,1.25
150604808,36495179,1.25
150604808,36505344,7.2
150604808,36536747,1.25
150604808,36496275,1.25
150604808,36508867,1.25
150604808,36505666,1.25
150604837,36515733,0.9
150604838,36540231,0.9
150604838,36525777,0.9
150604838,36515733,0.9
150604839,36515733,0.9
150604839,36542675,0.9
150604839,36529494,0.9
150604840,36533669,0.9
150604840,36515733,0.9
150604841,36541109,0.9
150604841,36515733,0.9
150604842,36515733,0.9
150604842,36542938,0.9
150604843,36515733,0.9
150604844,36515733,0.9
150604845,36515733,0.9
150604845,36515233,3.2
150604846,36515733,0.9
150604847,36515733,0.9
150604848,36515733,0.9
150604872,36534375,0.9
150604873,36535293,0.9
150604874,36536293,0.9
150604875,36538576,0.9
150604878,36485969,0.9
150604879,36491882,0.9
150604883,36492222,0.9
150604884,36499606,0.9
150604885,36501020,0.9
150604886,36502917,0.9
150604887,36508499,0.9
150604888,36536713,0.9
150604889,36538112,0.9
150604959,36506706,3
150604960,36506524,3.6
150604961,36510406,6.48
150700606,36510596,2.5
150700627,36488471,0.9
150700628,36499880,0.9
150700642,36516149,0.72
150700711,36496332,2.8
150700711,36534044,2.8
150700758,36511305,0.5
150701428,36498487,0.3
150702161,36494193,3.2
150702162,36498096,3.2
150702163,36532314,3.2
150703137,36535680,3.2
150703329,36521604,3.5
150703329,36531996,1.75
150703329,36530526,2.1
150703336,36489547,0.9
150703336,36486519,0.9
150703337,36502766,0.9
150703337,36514771,0.9
150703338,36525814,0.9
150703338,36514066,0.9
150703339,36515526,0.9
150703339,36539585,0.9
150703711,36522056,0.9
150704191,36517212,2.8
150704191,36496332,2.8
150704191,36515973,2.8
150704191,36495250,4.48
150704191,36530734,2.8
150704196,36500077,4.5
150704566,36493571,4.5
150704566,36531346,2.5
150704651,36514667,3
150704652,36502176,2.1
150704652,36517659,2.1
150800001,36498490,1.5
150800001,36492049,1.5
150800001,36493721,1.5
150800001,36513125,1.5
150800001,36496118,2
150800001,36532707,1.5
150800001,36490849,1.5
150800001,36485519,1.5
150800001,36531402,1.5
150800001,36501482,1.75
150800001,36495475,1.5
150800001,36512590,9
150800001,36516340,2.45
150800001,36513035,1.5
150800001,36502404,1.5
150800001,36486273,1.5
150800001,36532478,1.5
150800001,36492982,1.5
150800001,36524137,1.5
150800001,36485611,1.5
150800001,36487025,1.5
150800180,36533015,3.2
150800181,36536649,3.2
150800753,36516149,0.72
150800979,36514174,3.2
150802077,36531924,4.5
150802433,36505505,3.6
150802637,36516156,2.7
150804083,36499349,3.5
150804114,36532600,4.3
150804115,36532600,4.3
150804220,36515455,3.5
150804220,36492114,3.5
150804254,36524648,5
150804423,36527474,0.3
150804423,36508689,0.3
150804427,36513975,3.6
150805158,36483728,0.9
150805159,36485603,0.9
150805160,36525264,0.9
150805161,36530114,0.9
150900005,36516975,1
150900404,36515025,1
150900474,36524449,2.1
150900474,36512625,2.1
150900474,36502829,2.1
150900987,36504168,1
150900988,36522044,0.3
150901009,36482961,0.3
150901010,36503239,0.3
150901380,36532601,2.25
150901380,36489503,1.25
150901380,36494290,1.25
150901380,36500300,2
150901380,36505666,1.25
150901380,36504371,1.25
150901380,36529685,1.25
150901380,36498646,1.25
150901380,36496275,1.25
150901380,36521739,1.25
150901380,36532478,1.5
150901380,36509856,1.25
150901380,36486987,1.25
150901380,36505230,2.45
150901380,36516742,1.25
150901380,36494352,1.25
150901414,36504939,2.1
150901981,36488047,0.9
150901982,36491448,0.9
150901983,36492833,0.9
150901984,36493848,0.9
150901985,36501700,0.9
150901986,36502323,0.9
150902196,36496793,3.5
150902447,36498330,7.2
150904418,36518575,1
150904461,36526385,3
150904461,36503059,3.6
150904461,36538412,3.2
150904497,36537320,2.5
150904659,36493352,3.9
150904721,36482648,0.3
150904803,36531256,3.2
150905254,36526976,3.5
151000438,36520552,1.9
151000751,36503431,3
151000858,36487289,0.9
151000859,36503478,0.9
151000866,36513496,0.9
151000891,36515936,0.9
151000892,36530082,0.9
151001028,36503146,3.3
151001029,36516661,3.3
151001030,36522181,3.3
151001031,36541697,3.3
151001041,36523564,3.5
151001057,36501802,0.9
151001058,36503455,0.9
151001058,36503856,2.5
151001059,36508811,0.9
151001060,36512378,0.9
151001061,36542935,0.9
151001109,36501139,3.5
151001110,36503036,3.5
151001227,36525825,0.9
151001256,36501967,0.9
151001257,36504937,0.9
151001258,36503233,0.9
151001258,36532321,0.9
151001609,36501146,3.2
151001780,36510462,2
151001781,36514392,2
151001782,36515441,2
151001783,36517404,2
151001784,36523282,2
151002542,36524915,2.4
151002988,36537893,0.9
151003577,36509340,8.19
151003814,36513125,1.5
151003814,36508867,1.25
151003882,36508818,0.9
151004160,36500111,0.9
151004161,36500706,0.9
151004162,36501051,0.9
151004163,36501285,0.9
151004164,36537185,0.9
151004693,36495270,3.5
151004836,36502259,2.8
151005124,36540000,3.6
151005217,36498293,3.6
151005224,36505392,0.9
151005224,36515931,0.9
151005403,36489749,0.9
151005435,36530570,2.5
151005435,36542974,0.9
151005756,36540229,3.2
151005766,36508409,0.9
151006069,36501482,1.75
151006069,36534464,1.75
151100307,36502390,1
151100307,36538286,1
151100310,36538297,1
151100693,36527763,0.9
151100830,36523179,2.5
151100951,36533688,1.1
151100952,36535409,1.1
151100953,36536451,1.1
151101207,36542231,3.5
151101209,36512118,3.5
151101460,36520337,7.2
151101475,36510674,0.9
151101476,36535865,0.9
151101592,36513031,1
151101784,36527717,4.2
151102319,36489842,1
151102320,36490253,0.9
151102321,36484610,0.9
151102321,36503415,0.9
151102322,36487823,0.9
151102322,36505741,0.9
151102323,36508967,0.9
151102323,36490207,0.9
151102324,36530403,0.9
151102324,36509033,0.9
151102324,36512214,0.9
151102325,36538035,0.9
151102325,36534146,0.9
151102325,36517327,0.9
151102325,36511507,0.9
151102325,36493040,0.9
151102967,36536064,4
151102982,36503404,3.5
151102982,36493723,3.5
151103190,36499303,1
151103191,36499668,1
151103192,36499994,0.3
151103193,36500320,0.3
151103194,36500517,0.3
151103195,36500702,0.3
151103196,36500783,0.3
151103197,36500925,0.3
151103198,36501038,0.3
151103199,36501153,0.3
151103200,36531455,0.3
151103201,36532477,0.3
151103202,36533209,0.3
151103203,36533719,0.3
151103204,36534200,0.3
151103205,36534745,0.3
151103206,36535182,0.3
151103306,36542635,3.5
151103308,36529310,7.2
151103317,36496277,2.8
151103335,36513125,1.5
151103335,36508363,1.75
151103335,36531493,1.75
151103366,36528933,4
151103473,36486358,3.2
151103474,36540907,0.9
151103500,36485805,0.9
151103531,36500091,3.2
151103832,36502219,3.96
151104001,36506622,3.5
151104002,36538720,3.5
151104006,36483555,0.9
151104070,36486551,2.5
151104071,36490969,2.5
151104072,36502275,2.5
151104073,36541862,2.5
151104073,36534089,2.5
151104105,36534657,2
151200149,36501184,3.5
151200465,36536328,2.1
151200465,36500296,1.4
151200926,36516449,1
151200926,36498416,1
151200927,36499380,1
151200957,36488686,1
151200958,36489796,1
151201308,36490809,3.6
151201330,36513937,0.9
151201331,36519913,0.9
151201332,36522860,0.9
151201333,36527540,0.9
151201348,36483996,0.9
151201446,36485742,1
151201447,36485718,3.2
151201448,36499541,3.2
151201496,36488633,0.9
151201556,36532933,0.9
151201557,36532933,0.9
151201558,36532933,0.9
151201559,36506232,0.9
151201559,36532933,0.9
151201560,36532933,0.9
151201561,36532933,0.9
151201562,36532933,0.9
151201563,36532933,0.9
151201563,36506265,0.9
151201564,36508596,0.9
151201564,36532933,0.9
151201565,36510344,0.9
151201565,36532933,0.9
151201566,36532933,0.9
151201566,36511236,0.9
151201567,36512304,0.9
151201567,36532933,0.9
151201568,36532933,0.9
151201568,36514707,0.9
151201569,36532933,0.9
151201570,36532933,0.9
151201571,36532933,0.9
151201616,36525623,0.9
151201617,36528387,0.9
151201618,36534887,0.9
151201640,36536267,1
151201641,36534837,0.9
151201641,36505559,0.9
151201642,36509807,0.9
151201642,36536053,0.9
151201643,36485670,0.9
151201643,36512728,0.9
151201643,36536945,0.9
151201644,36537611,0.9
151201644,36516473,0.9
151201645,36521172,0.9
151201646,36524703,0.9
151201647,36527408,0.9
151201648,36530595,0.9
151201649,36539363,0.9
151202846,36535617,1.8
151203058,36512217,0.9
151203193,36529408,2.7
151203194,36516156,2.7
151204472,36502470,3.5
151206297,36483089,5.4
151208054,36507819,3.2
151208300,36506167,4.5
151209669,36532925,3.5
151209671,36505432,3
151209728,36496071,2
151209730,36505344,7.2
151209730,36491560,3.5
160100997,36508791,0.9
160101007,36497475,0.72
160101007,36538571,1
160101008,36522425,0.9
160101008,36497475,0.72
160101009,36497475,0.72
160101009,36489672,0.9
160101009,36490280,0.9
160101010,36494666,0.9
160101010,36539350,0.9
160101010,36497475,0.72
160101011,36497475,0.72
160101011,36516160,0.9
160101012,36497475,0.72
160101013,36486062,0.9
160101013,36497475,0.72
160101013,36491852,0.9
160101014,36497475,0.72
160101014,36500712,0.9
160101014,36490758,0.9
160101043,36532283,0.9
160102265,36533252,1
160102265,36500304,1
160103803,36509661,3.5
160105953,36509661,3.5
160105978,36540697,3.2
160108056,36496156,2.8
160108068,36533673,2.5
160108068,36497574,2.5
160110271,36510140,4.5
160110295,36492383,3.6
160112619,36494642,3.5
160112621,36495565,4.5
160112879,36501105,2.1
160115083,36515712,2.5
160115240,36523944,3.5
160115240,36504679,1.25
160115240,36487928,1.75
160115240,36484372,1.75
160115240,36517866,1.75
160115240,36492880,1.75
160115240,36490849,1.5
160115240,36514868,1.75
160117392,36502470,3.5
160117395,36514926,0.9
160117396,36512220,3.2
160117396,36538654,0.9
160117398,36492368,0.9
160117399,36518693,0.9
160117406,36485610,0.9
160117407,36494606,0.9
160117408,36497898,0.9
160117409,36503579,0.9
160117410,36505467,0.9
160117412,36534636,2.5
160117413,36535342,2.5
160117413,36483162,2.5
160117414,36488577,2.5
160117415,36491302,2.5
160117416,36492950,2.5
160117417,36501571,2.5
160117418,36505288,2.5
160117419,36512505,2.5
160117420,36524328,2.5
160117421,36530044,2.5
160117443,36482784,0.9
160117444,36491931,0.9
160117496,36488582,3.5
160117617,36537285,3.2
160117640,36520085,3.2
160117641,36496695,0.9
160117641,36530744,3.2
160117642,36489639,0.9
160117642,36496695,0.9
160117643,36496695,0.9
160117643,36493823,0.9
160117643,36494712,0.9
160117643,36483038,0.9
160117644,36496695,0.9
160117644,36526129,0.9
160117644,36497085,0.9
160117644,36502425,0.9
160117644,36489309,0.9
160117645,36532770,0.9
160117645,36496695,0.9
160117645,36498299,0.9
160117645,36492550,0.9
160117646,36496695,0.9
160117646,36499246,0.9
160117646,36524896,0.9
160117647,36511532,0.9
160117647,36496695,0.9
160117753,36504347,2.25
160117757,36509405,2.5
160117758,36509405,2.5
160117759,36509405,2.5
160117760,36509405,2.5
160117794,36523237,2.5
160117795,36523237,2.5
160117796,36523237,2.5
160117797,36523237,2.5
160117798,36523237,2.5
160117804,36501528,0.9
160117827,36530570,2.5
160117828,36530570,2.5
160117830,36530607,2.5
160117831,36530607,2.5
160117843,36504347,2.25
160117844,36504347,2.25
160200222,36509089,1
160201671,36514972,0.9
160201671,36497475,0.72
160201671,36502642,0.9
160201671,36497306,0.9
160201672,36525725,0.9
160201672,36531133,0.9
160201672,36487668,0.9
160201672,36497475,0.72
160201672,36499244,0.9
160201673,36536154,0.9
160201673,36491884,0.9
160201673,36502168,0.9
160201673,36542503,0.9
160201673,36500538,0.9
160201673,36497475,0.72
160201674,36495932,0.9
160201674,36497475,0.72
160201674,36501116,0.9
160201674,36514247,0.9
160201802,36521519,1
160201897,36508867,1.25
160201973,36492069,3
160203162,36507592,5.4
160203229,36501873,4
160206729,36501383,3.2
160206729,36493539,3.2
160206812,36490453,3.2
160206813,36490453,3.2
160206814,36490453,3.2
160206842,36531659,3.6
160206842,36529169,3.6
160206847,36502495,0.9
160206848,36525986,0.9
160206852,36497475,0.72
160206852,36501724,0.9
160206853,36517098,0.9
160206853,36497475,0.72
160206854,36529646,0.9
160206854,36497475,0.72
160206855,36497475,0.72
160208238,36519358,5.7
160208238,36522427,5.7
160208367,36513214,2.7
160209858,36532839,3.5
160209859,36532839,3.5
160209860,36532839,3.5
160210036,36493279,3.8
160210164,36539857,3.2
160210291,36530639,6.48
160210619,36496695,0.9
160210619,36538984,0.9
160210619,36497940,0.9
160211909,36524562,2.2
160211909,36522792,3.5
160211945,36487663,0.9
160211946,36491910,0.9
160211951,36542672,0.9
160212077,36510927,4
160213639,36505627,5.94
160213640,36505627,5.94
160213648,36530569,2.8
160215335,36491588,0.9
160215336,36505275,0.9
160215337,36507935,0.9
160215338,36535660,0.9
160300136,36535133,1.5
160300394,36493670,3.5
160300395,36516354,3.15
160300412,36509661,3.5
160300414,36508300,1.75
160300414,36542509,1.75
160300414,36531996,1.75
160300414,36503221,1.75
160300414,36538848,1.75
160300420,36526500,2.7
160300500,36495281,5.4
160300711,36486412,0.9
160300712,36510652,0.9
160303376,36516043,2.5
160303786,36491703,2.7
160303787,36491703,2.7
160303789,36488525,2.4
160303789,36491226,2.4
160303789,36503581,2.4
160303789,36485129,2.5
160303789,36517372,2
160303789,36502213,2.4
160303789,36492677,2.4
160303789,36536440,2.4
160303789,36512433,3
160303789,36484777,2.4
160303789,36504310,2.4
160303789,36501435,2.4
160303789,36491087,2.4
160303789,36510787,2.4
160303789,36487230,2.4
160303789,36529463,2.4
160303792,36506789,5.4
160303792,36483508,5.4
160303792,36507592,5.4
160303792,36484073,5.4
160303792,36487117,3.5
160303792,36483008,5.4
160303792,36483131,5.4
160303792,36494893,5.4
160303792,36490992,3.5
160303792,36483089,5.4
160303792,36494874,5.4
160303792,36486516,5.4
160303792,36537927,5.4
160303792,36482955,5.4
160303792,36484716,5.4
160303792,36490774,5.4
160303792,36482725,5.4
160303792,36483459,5.4
160303792,36495050,5.4
160303792,36501797,5.4
160303792,36485135,5.4
160303792,36486701,5.4
160303792,36487358,5.4
160303792,36493918,5.4
160303792,36490648,5.4
160303792,36493628,5.4
160303792,36492319,5.4
160303792,36485690,5.4
160303792,36488995,5.4
160303792,36537892,5.4
160303792,36494078,5.4
160303792,36495076,5.4
160303792,36482854,5.4
160303792,36485402,3.5
160303792,36484433,5.4
160303792,36511383,5.4
160303792,36526763,3
160303792,36488109,5.4
160303792,36488258,5.4
160303792,36490608,5.4
160303792,36494710,5.4
160303792,36486893,2.25
160303792,36532478,1.5
160303792,36492824,5.4
160303792,36488972,5.4
160303792,36482638,5.4
160303792,36493260,5.4
160303792,36492430,5.4
160303792,36492510,5.4
160303792,36486007,5.4
160303792,36487846,3.5
160303792,36483434,5.4
160303792,36491615,5.4
160303792,36483733,5.4
160303792,36488936,5.4
160303792,36485794,2.5
160303792,36485601,5.4
160303792,36483230,5.4
160303792,36494819,5.4
160303792,36482726,5.4
160303792,36492478,5.4
160303792,36490514,5.4
160303792,36491249,5.4
160303792,36493203,5.4
160303792,36491459,5.4
160303792,36492821,5.4
160303792,36494163,5.4
160303792,36489070,5.4
160303792,36493491,5.4
160303792,36487809,5.4
160303792,36485041,5.4
160303792,36483681,5.4
160303792,36488598,5.4
160303792,36488095,5.4
160303792,36488959,5.4
160303792,36489441,5.4
160303792,36488044,5.4
160303792,36487940,5.4
160303792,36490863,5.4
160303792,36482715,5.4
160303792,36492809,5.4
160303792,36484102,5.4
160303792,36483884,5.4
160303792,36494573,5.4
160303792,36483039,5.4
160303792,36495404,5.4
160303792,36487067,5.4
160303792,36485525,5.4
160303792,36500667,5.4
160303792,36492129,5.4
160303792,36489039,5.4
160303792,36491954,5.4
160303792,36483047,5.4
160303792,36493592,5.4
160303792,36494669,5.4
160303792,36492806,5.4
160303792,36493520,5.4
160303792,36485504,5.4
160303792,36490642,5.4
160303792,36502911,5.4
160303792,36504077,5.4
160303792,36489135,5.4
160303792,36493224,5.4
160303792,36493704,5.4
160303792,36493538,5.4
160303792,36483539,5.4
160303792,36493488,5.4
160303792,36489872,5.4
160303792,36485456,5.4
160303792,36484154,4
160303792,36491128,5.4
160303792,36483697,5.4
160303792,36485472,5.4
160303792,36490491,5.4
160303792,36485538,5.4
160303792,36494406,5.4
160303792,36484675,5.4
160303792,36529478,2.5
160303792,36535947,5.4
160303792,36494566,5.4
160303792,36487642,5.4
160303792,36484181,5.4
160303792,36483899,5.4
160303792,36487091,5.4
160304852,36490357,0.9
160304853,36495223,0.9
160304854,36497980,0.9
160304855,36499870,0.9
160304856,36509151,0.9
160304928,36490453,3.2
160304930,36486915,0.3
160305044,36532630,2
160305086,36536699,2.1
160305086,36514156,2.1
160305086,36531809,3.5
160305086,36534935,2.1
160305086,36510159,3
160305086,36504002,2.1
160305086,36506224,3.2
160305086,36508245,2.1
160305086,36510454,2.1
160305275,36500812,4
160305640,36512191,5.4
160306028,36511893,0.5
160306061,36492844,0.9
160306062,36506780,0.9
160306063,36528211,0.9
160306082,36513975,3.6
160306207,36503713,0.9
160306208,36509446,0.9
160306209,36513089,0.9
160306210,36515907,0.9
160306211,36520414,0.9
160306212,36528073,0.9
160306213,36541167,0.9
160306334,36526500,2.7
160306353,36500296,1.4
160306353,36540448,1.4
160306353,36542857,1.4
160306353,36534665,1.4
160306367,36519834,4
160306390,36510216,3.8
160306401,36494449,4.5
160306401,36528562,4.5
160306401,36502242,3.5
160306401,36497911,4.5
160306401,36488767,4.5
160306593,36491639,8.1
160306807,36535218,1
160306893,36503056,0.9
160306898,36494726,1
160306899,36514614,2.5
160306899,36534045,2.5
160306900,36536624,2.5
160306918,36531139,5
160307196,36496412,3.5
160307196,36511203,3.2
160307196,36538477,3.5
160307393,36514604,3.6
160307421,36503435,3.2
160307422,36524523,3.2
160307549,36499360,2.1
160307549,36500296,1.4
160307561,36498678,7.2
160307610,36509622,4
160307611,36509622,4
160400014,36524291,3.5
160400298,36534639,3
160400830,36530164,1
160400831,36531294,3.2
160400832,36535199,3.2
160400833,36539589,3.2
160400842,36489226,0.9
160400843,36494858,0.9
160400844,36511840,0.9
160400845,36527656,0.9
160400909,36486677,1
160401233,36540348,3.15
160401351,36498798,3.15
160401458,36490453,3.2
160401863,36506577,3.6
160401906,36500296,1.4
160401906,36484667,2.45
160401906,36505230,2.45
160401960,36542434,0.9
160401964,36499846,0.9
160401965,36500697,0.9
160401966,36501224,0.9
160401967,36502046,0.9
160401968,36489665,0.9
160401968,36484956,3.2
160401968,36508341,0.9
160401968,36537494,0.9
160401968,36502046,0.9
160401969,36486335,3.2
160401969,36508306,0.9
160401969,36538246,0.9
160401969,36502046,0.9
160401970,36488266,3.2
160401970,36538941,0.9
160401970,36508138,0.9
160401970,36502046,0.9
160401970,36485921,0.9
160401971,36508055,0.9
160401971,36490481,3.2
160401971,36502046,0.9
160401971,36488575,0.9
160401971,36520522,0.9
160401972,36502046,0.9
160401972,36498948,3.2
160401972,36492743,0.9
160401972,36539664,0.9
160401973,36495469,0.9
160401973,36502046,0.9
160401973,36502382,3.2
160401974,36498124,0.9
160401974,36502046,0.9
160401974,36503321,3.2
160402024,36542842,3.2
160402025,36493022,0.9
160402026,36502877,0.9
160402026,36507060,0.9
160402026,36484277,0.9
160402027,36531935,0.9
160402027,36486546,0.9
160402028,36488268,0.9
160402028,36484687,3.2
160402029,36488789,0.9
160402029,36485735,3.2
160402030,36489495,0.9
160402031,36490391,0.9
160402032,36491642,0.9
160402691,36495270,3.5
160402692,36495270,3.5
160403043,36518557,0.2
160403645,36511280,0.9
160403646,36512806,0.9
160403647,36514301,0.9
160403648,36516875,0.9
160403649,36517898,0.9
160403650,36520419,0.9
160403651,36521979,0.9
160404081,36538294,3.6
160404403,36512078,3.5
160404593,36516585,3.5
160404771,36506846,2.5
160405723,36484710,0.9
160405723,36524661,2.5
160405723,36503194,0.9
160405724,36514578,0.9
160405724,36506270,0.9
160405724,36525190,0.9
160405725,36535901,0.9
160405725,36536326,0.9
160405739,36539894,2.5
160405751,36489623,0.9
160405752,36508593,0.9
160405753,36513155,0.9
160405754,36519527,0.9
160405755,36531943,0.9
160405756,36534081,0.9
160405757,36538929,0.9
160405758,36495342,0.9
160405909,36526500,2.7
160405911,36526500,2.7
160500184,36541017,3.5
160500359,36521654,3
160500428,36498007,0.9
160500618,36532596,1
160500618,36495992,1
160500795,36490918,9.36
160501176,36501383,3.2
160501176,36497339,3.2
160501176,36490095,3.2
160501351,36510471,1.2
160501351,36506813,3.5
160501352,36506813,3.5
160501368,36496716,3.5
160501369,36532630,2
160501532,36516585,3.5
160501659,36485847,3.5
160502601,36495270,3.5
160502933,36495270,3.5
160502984,36532666,1
160503567,36489515,3
160503567,36497380,3
160504083,36521366,2.5
160504083,36507781,3.5
160504084,36520069,3.8
160504084,36521366,2.5
160504085,36520069,3.8
160504085,36521366,2.5
160504086,36521366,2.5
160504086,36520069,3.8
160504087,36506937,8.1
160504197,36532767,3.2
160504402,36490926,2.8
160504402,36507798,2.8
160504403,36507798,2.8
160504403,36494619,2.8
160504462,36533942,1.8
160504462,36506686,1.8
160504462,36497406,1.8
160504503,36513187,3.15
160504503,36535846,3.15
160504503,36532885,3.5
160600092,36525698,1
160600093,36525698,1
160600094,36525698,1
160600095,36525698,1
160600096,36525698,1
160600097,36525698,1
160600098,36525698,1
160600099,36525698,1
160600100,36525698,1
160600101,36525698,1
160600102,36525698,1
160601589,36498798,3.15
160601589,36486653,3.15
160601782,36530920,3.2
160601782,36534250,3.2
160601907,36509661,3.5
160601914,36526500,2.7
160602232,36495331,0.9
160602253,36482696,0.9
160602254,36503680,0.9
160602274,36529377,7.2
160602385,36510713,0.9
160602385,36532357,0.9
160602385,36540964,0.9
160602385,36496695,0.9
160602386,36496695,0.9
160602386,36516258,0.9
160602396,36495270,3.5
160602396,36488540,3.5
160602520,36525698,1
160602661,36532805,2.25
160602662,36532805,2.25
160602663,36532805,2.25
160602890,36504684,6.3
160603226,36537226,3.2
160603440,36526500,2.7
160603472,36535999,2.5
160603472,36531902,2.5
160603473,36535999,2.5
160603473,36531902,2.5
160603474,36531902,2.5
160603474,36536014,2.5
160603475,36536014,2.5
160603475,36531902,2.5
160603476,36531902,2.5
160603476,36536014,2.5
160603890,36502230,1
160603891,36502230,1
160603892,36502230,1
160603917,36525698,1
160604067,36502451,1
160604102,36523322,0.9
160604186,36488765,3.78
160604186,36495118,3.78
160604186,36539792,3.78
160604186,36510606,4.77
160604186,36497808,4.77
160604186,36504252,7.2
160604186,36496318,4.77
160604186,36508470,4.77
160604186,36508007,3.78
160604186,36502971,3.78
160604186,36501670,4.77
160604186,36535444,4.77
160604186,36532964,3.78
160604186,36540206,3.78
160604186,36497746,3.78
160604186,36524906,3.78
160604186,36508808,4.77
160604186,36506130,4.77
160604186,36532922,3.78
160604186,36501350,3.78
160604186,36510563,3.78
160604186,36534890,3.78
160604186,36531908,3.78
160604186,36499325,4.77
160604186,36510067,3.78
160604186,36531841,3.78
160604186,36507655,3.78
160604186,36534503,3.78
160604186,36496644,1
160604186,36502987,4.77
160604278,36493623,0.9
160604279,36507413,0.9
160604280,36508584,0.9
160604281,36524981,0.9
160604282,36538559,0.9
160604283,36540247,0.9
160604284,36541788,0.9
160604285,36542832,0.9
160604347,36504919,4.5
160604349,36489207,5.76
160604349,36519190,5.76
160604509,36541226,1
160604584,36527889,6.3
160604663,36512967,3
160604957,36496644,1
160604992,36531003,3.6
160604992,36531581,3.6
160605001,36509599,1.5
160605144,36502137,0.9
160605145,36502137,0.9
160700012,36525698,1
160700156,36529994,3
160700157,36529994,3
160700158,36529994,3
160700206,36485967,2.7
160700206,36496202,2.7
160700206,36525540,2.7
160700206,36499405,2.7
160700207,36525540,2.7
160700207,36496202,2.7
160700207,36495744,2.7
160700207,36485967,2.7
160700483,36534747,5
160700503,36509788,3.5
160700503,36516156,2.7
160700587,36541242,3.5
160700842,36488798,0.9
160700843,36495785,0.9
160700844,36529959,0.9
160700845,36482844,0.9
160700846,36491838,0.9
160700847,36531864,0.9
160700849,36518773,0.9
160700870,36483097,2.8
160700870,36507945,2.8
160700870,36500964,2.8
160700944,36513667,1
160701040,36526570,3.6
160701041,36526570,3.6
160701042,36495118,3.78
160701042,36514894,7.2
160701042,36499629,7.2
160701078,36513448,1
160701155,36534048,2.52
160701156,36534048,2.52
160701157,36534048,2.52
160701354,36538682,1
160701365,36531942,3.2
160701745,36534030,3.6
160701840,36510364,5.4
160701873,36525698,1
160701909,36537750,1
160701946,36515735,9
160701951,36516504,5
160702264,36509539,3.8
160702265,36509539,3.8
160702267,36526212,3.8
160702268,36526212,3.8
160702270,36526212,3.8
160702271,36526212,3.8
160702273,36528024,20.52
160702297,36505944,0.9
160702303,36494722,0.9
160702398,36503892,3.5
160702418,36534273,3.3
160702419,36534273,3.3
160702564,36509482,5.4
160702571,36527229,3.5
160702571,36503892,3.5
160702572,36496412,3.5
160702572,36533929,3
